treatment,outcome,subgroup,subgroup_variable,subgroup_level,treatment_descr,outcome_descr,subgroup_descr,subgroup_variable_descr,subgroup_level_descr,treated_descr,time,leadtime,interval,surv,surv.ll,surv.ul,n.risk,n.event,n.censor
pfizer,coviddeath,none,none,,BNT162b2,COVID-19 death, ,Main analysis,,Boosted,32,33,1,0.9999737376566986,0.9999632327193781,0.9999807409482457,761508,0,36270
pfizer,coviddeath,none,none,,BNT162b2,COVID-19 death, ,Main analysis,,Boosted,33,34,1,0.9999737376566986,0.9999632327193781,0.9999807409482457,702666,0,58842
pfizer,coviddeath,none,none,,BNT162b2,COVID-19 death, ,Main analysis,,Boosted,34,35,1,0.9999719868338119,0.9999597310736046,0.999978990125359,661782,6,40878
pfizer,coviddeath,none,none,,BNT162b2,COVID-19 death, ,Main analysis,,Boosted,35,36,1,0.9999719868338119,0.9999597310736046,0.999978990125359,622314,0,39468
pfizer,coviddeath,none,none,,BNT162b2,COVID-19 death, ,Main analysis,,Boosted,36,37,1,0.9999684851880384,0.9999562294278311,0.9999772393024722,584760,0,37554
pfizer,coviddeath,none,none,,BNT162b2,COVID-19 death, ,Main analysis,,Boosted,37,38,1,0.9999649835422649,0.9999509769591708,0.9999754884795854,551124,0,33636
pfizer,coviddeath,none,none,,BNT162b2,COVID-19 death, ,Main analysis,,Boosted,38,39,1,0.9999632327193781,0.999949226136284,0.9999737376566986,521970,0,29154
pfizer,coviddeath,none,none,,BNT162b2,COVID-19 death, ,Main analysis,,Boosted,39,40,1,0.9999632327193781,0.999949226136284,0.9999737376566986,496416,0,25554
pfizer,coviddeath,none,none,,BNT162b2,COVID-19 death, ,Main analysis,,Boosted,40,41,1,0.9999632327193781,0.999949226136284,0.9999737376566986,453312,0,43104
pfizer,coviddeath,none,none,,BNT162b2,COVID-19 death, ,Main analysis,,Boosted,41,42,1,0.9999614818964914,0.9999457244905106,0.9999719868338119,423540,6,29766
pfizer,coviddeath,none,none,,BNT162b2,COVID-19 death, ,Main analysis,,Boosted,42,43,1,0.9999614818964914,0.9999457244905106,0.9999719868338119,393750,0,29790
pfizer,coviddeath,none,none,,BNT162b2,COVID-19 death, ,Main analysis,,Boosted,43,44,1,0.9999614818964914,0.9999457244905106,0.9999719868338119,368142,0,25608
pfizer,coviddeath,none,none,,BNT162b2,COVID-19 death, ,Main analysis,,Boosted,44,45,1,0.9999579802507178,0.999942222844737,0.9999702360109252,344826,0,23316
pfizer,coviddeath,none,none,,BNT162b2,COVID-19 death, ,Main analysis,,Boosted,45,46,1,0.9999579802507178,0.999942222844737,0.9999702360109252,326448,0,18378
pfizer,coviddeath,none,none,,BNT162b2,COVID-19 death, ,Main analysis,,Boosted,46,47,1,0.9999579802507178,0.999942222844737,0.9999702360109252,311994,0,14454
pfizer,coviddeath,none,none,,BNT162b2,COVID-19 death, ,Main analysis,,Boosted,47,48,1,0.9999579802507178,0.999942222844737,0.9999702360109252,283824,0,28170
pfizer,coviddeath,none,none,,BNT162b2,COVID-19 death, ,Main analysis,,Boosted,48,49,1,0.9999544786049444,0.9999369703760768,0.9999684851880384,264438,0,19386
pfizer,coviddeath,none,none,,BNT162b2,COVID-19 death, ,Main analysis,,Boosted,49,50,1,0.9999544786049444,0.9999369703760768,0.9999684851880384,245808,0,18630
pfizer,coviddeath,none,none,,BNT162b2,COVID-19 death, ,Main analysis,,Boosted,50,51,1,0.9999544786049444,0.9999369703760768,0.9999684851880384,228666,0,17142
pfizer,coviddeath,none,none,,BNT162b2,COVID-19 death, ,Main analysis,,Boosted,51,52,1,0.9999509769591708,0.9999299670845297,0.9999649835422649,214290,0,14376
pfizer,coviddeath,none,none,,BNT162b2,COVID-19 death, ,Main analysis,,Boosted,52,53,1,0.9999509769591708,0.9999299670845297,0.9999649835422649,202680,0,11610
pfizer,coviddeath,none,none,,BNT162b2,COVID-19 death, ,Main analysis,,Boosted,53,54,1,0.9999509769591708,0.9999299670845297,0.9999649835422649,191976,0,10704
pfizer,coviddeath,none,none,,BNT162b2,COVID-19 death, ,Main analysis,,Boosted,54,55,1,0.9999509769591708,0.9999299670845297,0.9999649835422649,171390,0,20586
pfizer,coviddeath,none,none,,BNT162b2,COVID-19 death, ,Main analysis,,Boosted,55,56,1,0.9999509769591708,0.9999299670845297,0.9999649835422649,156234,0,15156
pfizer,coviddeath,none,none,,BNT162b2,COVID-19 death, ,Main analysis,,Boosted,56,57,1,0.9999509769591708,0.9999299670845297,0.9999649835422649,141720,0,14514
pfizer,coviddeath,none,none,,BNT162b2,COVID-19 death, ,Main analysis,,Boosted,57,58,1,0.9999509769591708,0.9999299670845297,0.9999649835422649,129366,0,12354
pfizer,coviddeath,none,none,,BNT162b2,COVID-19 death, ,Main analysis,,Boosted,58,59,1,0.9999509769591708,0.9999299670845297,0.9999649835422649,119460,0,9906
pfizer,coviddeath,none,none,,BNT162b2,COVID-19 death, ,Main analysis,,Boosted,59,60,1,0.9999509769591708,0.9999299670845297,0.9999649835422649,112614,0,6846
pfizer,coviddeath,none,none,,BNT162b2,COVID-19 death, ,Main analysis,,Boosted,60,61,1,0.9999509769591708,0.9999299670845297,0.9999649835422649,106848,0,5766
pfizer,coviddeath,none,none,,BNT162b2,COVID-19 death, ,Main analysis,,Boosted,61,62,1,0.9999509769591708,0.9999299670845297,0.9999649835422649,92790,0,14058
pfizer,coviddeath,none,none,,BNT162b2,COVID-19 death, ,Main analysis,,Boosted,62,63,1,0.9999509769591708,0.9999299670845297,0.9999649835422649,84120,0,8670
pfizer,coviddeath,none,none,,BNT162b2,COVID-19 death, ,Main analysis,,Boosted,63,64,1,0.9999509769591708,0.9999299670845297,0.9999649835422649,75336,0,8784
pfizer,coviddeath,none,none,,BNT162b2,COVID-19 death, ,Main analysis,,Boosted,64,65,1,0.9999369703760768,0.9998967014496813,0.9999614818964914,67824,0,7512
pfizer,coviddeath,none,none,,BNT162b2,COVID-19 death, ,Main analysis,,Boosted,65,66,1,0.9999369703760768,0.9998967014496813,0.9999614818964914,61554,0,6270
pfizer,coviddeath,none,none,,BNT162b2,COVID-19 death, ,Main analysis,,Boosted,66,67,1,0.999921212970096,0.9998616849919463,0.9999544786049444,56592,0,4962
pfizer,coviddeath,none,none,,BNT162b2,COVID-19 death, ,Main analysis,,Boosted,67,68,1,0.999921212970096,0.9998616849919463,0.9999544786049444,52830,0,3762
pfizer,coviddeath,none,none,,BNT162b2,COVID-19 death, ,Main analysis,,Boosted,68,69,1,0.999921212970096,0.9998616849919463,0.9999544786049444,44298,0,8532
pfizer,coviddeath,none,none,,BNT162b2,COVID-19 death, ,Main analysis,,Boosted,69,70,1,0.999921212970096,0.9998616849919463,0.9999544786049444,38562,0,5736
pfizer,coviddeath,none,none,,BNT162b2,COVID-19 death, ,Main analysis,,Boosted,70,NA,NA,0.999921212970096,0.9998616849919463,0.9999544786049444,0,0,38562
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,0,1,1,1,1,1,3426960,NA,NA
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,1,2,1,0.9999177113243224,0.9999072063870019,0.9999264654387562,3304464,288,122208
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,2,3,1,0.9996165697878002,0.9995938090902724,0.9996375796624414,3180564,996,122904
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,3,4,1,0.9995833041529519,0.9995605434554241,0.9996060648504798,3054330,102,126132
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,4,5,1,0.9995500385181035,0.9995255269976889,0.9995727992156314,2928726,108,125496
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,5,6,1,0.9995115204145949,0.9994870088941803,0.9995360319350095,2803332,108,125286
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,6,7,1,0.9994695006653127,0.9994432383220113,0.9994940121857273,2676156,120,127056
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,7,8,1,0.99941697597871,0.9993907136354087,0.9994432383220113,2535072,138,140946
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,8,9,1,0.9993714545836543,0.9993434414174662,0.9993994677498425,2411484,114,123474
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,9,10,1,0.9993259331885986,0.9992961691995238,0.9993539463547868,2294046,114,117324
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,10,11,1,0.9992716576791092,0.9992401428671476,0.999301421668184,2179236,126,114684
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,11,12,1,0.99922263463828,0.9991911198263184,0.9992541494502416,2070048,102,109086
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,12,13,1,0.9991631066601303,0.9991298410252819,0.9991963722949786,1965870,126,104052
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,13,14,1,0.9991088311506409,0.9990720638700189,0.9991438476083759,1865346,108,100416
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,14,15,1,0.9990387982351705,0.9990002801316619,0.9990755655157925,1758630,126,106590
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,15,16,1,0.9989740177883606,0.9989354996848518,0.9990125358918692,1644264,114,114252
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,16,17,1,0.9989039848728902,0.9988619651236081,0.9989442537992856,1541040,120,103104
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,17,18,1,0.9988286994887597,0.9987849289165908,0.9988707192380419,1448382,114,92544
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,18,19,1,0.9987569157504027,0.9987113943553471,0.9988024371454584,1360560,102,87720
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,19,20,1,0.9986746270747251,0.9986256040338959,0.9987218992926675,1261080,114,99366
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,20,21,1,0.9986010925134814,0.9985485678268786,0.9986501155543105,1181148,96,79836
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,21,22,1,0.9985205546606906,0.9984662791512011,0.9985713285244064,1099086,96,81966
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,22,23,1,0.9984330135163527,0.9983769871839765,0.9984890398487289,1028358,90,70638
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,23,24,1,0.9983542264864487,0.9982946985082989,0.9984120036417116,965274,84,63000
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,24,25,1,0.9982544295819035,0.9981913999579802,0.99831570838294,908376,96,56802
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,25,26,1,0.9981528818544716,0.9980863505847749,0.9982159114783948,855882,96,52398
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,26,27,1,0.9980320750752854,0.9979620421598151,0.9981003571678689,790458,102,65322
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,27,28,1,0.9979095174732124,0.9978359829119686,0.9979813012115695,740166,96,50196
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,28,29,1,0.9977939631626864,0.9977151761327824,0.997869248546817,689766,84,50316
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,29,30,1,0.99766790391484,0.9975856152391624,0.9977484417676308,645612,90,44064
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,30,31,1,0.9975330905525597,0.9974455494082218,0.9976188808740108,606576,84,38952
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,31,32,1,0.9973912738987324,0.9972984802857343,0.997480565865957,572778,90,33708
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,32,33,1,0.9972407031304713,0.997142657048813,0.9973352475663562,541488,84,31206
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,33,34,1,0.9971076405910778,0.9970043420407592,0.9972074374956229,499368,72,42048
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,34,35,1,0.9969658239372505,0.9968572729182716,0.997070873310456,467532,72,31764
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,35,36,1,0.9968029974087821,0.9966874430982562,0.9969132992506479,436734,78,30720
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,36,37,1,0.9966489249947476,0.9965281182155613,0.9967662301281602,409230,66,27438
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,37,38,1,0.9964720918831851,0.9963442818124518,0.9965946494852581,384864,72,24294
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,38,39,1,0.9962672456054346,0.9961324322431543,0.9963985573219413,363156,78,21630
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,39,40,1,0.9960676517963443,0.9959240843196302,0.9962059668043981,343788,72,19296
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,40,41,1,0.9958750612788011,0.99572449051054,0.9960203795784018,316848,66,26874
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,41,42,1,0.9956562084179564,0.9954951327123748,0.9958102808319911,296538,72,20238
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,42,43,1,0.9954233489740179,0.9952552699768892,0.9955861755024862,276312,72,20154
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,43,44,1,0.9952797814973038,0.9951046992086281,0.9954478604944323,258738,36,17538
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,44,45,1,0.994961131731914,0.9947720428601443,0.99514146648925,242946,84,15708
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,45,46,1,0.9947720428601443,0.9945759506968275,0.994961131731914,229740,48,13158
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,46,47,1,0.9944691505007354,0.9942590517543245,0.9946704951327123,218274,66,11400
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,47,48,1,0.994204776244835,0.9939841725611037,0.9944166258141327,200868,60,17346
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,48,49,1,0.9939579102178023,0.9937268015967505,0.9941802647244204,187884,48,12936
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,49,50,1,0.9937460606485048,0.9935044470901324,0.9939771692695567,175164,42,12678
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,50,51,1,0.9935132012045662,0.9932610827088731,0.9937548147629386,163782,42,11340
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,51,52,1,0.9933311156243434,0.9930719938371034,0.9935814832971497,153768,30,9984
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,52,53,1,0.9930930037117446,0.9928198753414105,0.9933538763218713,145212,36,8520
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,53,54,1,0.9928864066111073,0.9926045241263394,0.9931577841585545,137382,30,7800
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,54,55,1,0.9926045241263394,0.9923086350584774,0.9928899082568807,124314,42,13026
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,55,56,1,0.9923891729112683,0.9920827789060859,0.9926850619791302,114558,24,9732
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,56,57,1,0.9921650675817635,0.991844666993487,0.9924714615869459,104856,24,9678
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,57,58,1,0.9919182015547308,0.9915837943833602,0.9922386021430072,96312,30,8514
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,58,59,1,0.9917028503396597,0.9913544365851951,0.9920355066881434,89244,18,7050
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,59,60,1,0.9914472301981931,0.9910830590377477,0.991793893129771,83766,24,5454
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,60,61,1,0.9911863575880664,0.9908064290216402,0.9915505287485118,79086,24,4656
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,61,62,1,0.9910235310595981,0.9906330975558513,0.9913964563344773,69672,12,9402
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,62,63,1,0.9907679109181315,0.9903582183626305,0.9911583444218783,63180,18,6474
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,63,64,1,0.990563064640381,0.9901393655017858,0.9909692555501085,56724,12,6444
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,64,65,1,0.9902321591147839,0.9897804468100007,0.9906628615449261,51144,18,5562
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,65,66,1,0.9899607815673367,0.9894863085650256,0.9904124938721199,46488,18,4638
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,66,67,1,0.989663141676588,0.9891624063309755,0.9901393655017858,42618,12,3858
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,67,68,1,0.989267455704181,0.9887317039008334,0.989778695987114,39582,18,3018
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,68,69,1,0.9891186357588067,0.988568877372365,0.9896421318019469,33354,6,6222
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,69,70,1,0.988820995868058,0.9882397226696548,0.9893742559002732,29106,6,4242
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Unboosted,70,NA,NA,0.9885828839554591,0.9879735975908677,0.9891624063309755,-6,12,29100
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Boosted,0,1,1,1,1,1,3426960,NA,NA
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Boosted,1,2,1,0.9999982491771132,0.9999964983542265,1,3319314,6,107640
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Boosted,2,3,1,0.9999894950626794,0.999985993416906,0.999992996708453,3212154,30,107130
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Boosted,3,4,1,0.9999842425940192,0.999978990125359,0.9999877442397928,3102672,24,109458
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Boosted,4,5,1,0.9999737376566986,0.9999684851880384,0.999978990125359,2994702,30,107940
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Boosted,5,6,1,0.9999649835422649,0.9999579802507178,0.9999719868338119,2888244,24,106434
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Boosted,6,7,1,0.9999597310736046,0.9999527277820576,0.9999667343651516,2780886,18,107340
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Boosted,7,8,1,0.999949226136284,0.9999404720218503,0.9999562294278311,2661036,30,119820
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Boosted,8,9,1,0.9999387211989635,0.999928216261643,0.9999474753133973,2557188,24,103824
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Boosted,9,10,1,0.999928216261643,0.9999177113243224,0.9999369703760768,2459922,30,97236
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Boosted,10,11,1,0.9999124588556622,0.9999002030954549,0.9999229637929827,2364942,36,94944
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Boosted,11,12,1,0.9999002030954549,0.9998879473352476,0.9999107080327754,2274678,30,90234
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Boosted,12,13,1,0.9998896981581343,0.9998756915750403,0.9999002030954549,2189688,24,84966
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Boosted,13,14,1,0.9998686882834933,0.9998546817003992,0.9998826948665873,2107968,48,81672
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Boosted,14,15,1,0.9998494292317389,0.9998336718257581,0.9998651866377197,2019708,36,88224
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Boosted,15,16,1,0.9998336718257581,0.9998179144197773,0.9998494292317389,1911270,36,108402
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Boosted,16,17,1,0.9998179144197773,0.9998004061909097,0.9998354226486449,1813356,30,97884
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Boosted,17,18,1,0.9998074094824567,0.9997899012535892,0.9998249177113243,1727370,18,85968
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Boosted,18,19,1,0.9997934028993627,0.9997741438476084,0.9998109111282303,1644960,24,82386
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Boosted,19,20,1,0.9997793963162687,0.9997583864416276,0.9997969045451363,1540062,24,104874
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Boosted,20,21,1,0.9997601372645143,0.9997373765669865,0.9997793963162687,1462128,30,77904
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Boosted,21,22,1,0.9997443798585335,0.9997233699838924,0.9997653897331746,1379190,24,82914
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Boosted,22,23,1,0.9997251208067792,0.9997023601092514,0.999747881504307,1305834,24,73332
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Boosted,23,24,1,0.9997058617550248,0.9996813502346102,0.9997286224525527,1240494,24,65316
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Boosted,24,25,1,0.9996883535261573,0.999662091182856,0.9997128650465719,1182924,24,57546
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Boosted,25,26,1,0.999669094474403,0.9996410813082148,0.9996953568177044,1129434,24,53466
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Boosted,26,27,1,0.9996428321311016,0.9996148189649136,0.9996708452972898,1049208,30,80196
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Boosted,27,28,1,0.9996165697878002,0.9995868057987254,0.9996445829539884,992742,24,56442
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Boosted,28,29,1,0.9995920582673857,0.9995587926325373,0.9996218222564606,935184,24,57534
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Boosted,29,30,1,0.9995710483927446,0.9995377827578962,0.9996025632047062,882612,24,52548
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Boosted,30,31,1,0.9995430352265565,0.9995080187688213,0.9995763008614049,836400,24,46188
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Boosted,31,32,1,0.9995202745290287,0.9994835072484067,0.9995552909867638,797778,18,38604
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Boosted,32,33,1,0.9994957630086141,0.9994572449051055,0.9995307794663492,761508,18,36252
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Boosted,33,34,1,0.9994659990195391,0.9994239792702571,0.9995027663001611,702666,24,58818
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Boosted,34,35,1,0.9994432383220113,0.9994012185727292,0.9994835072484067,661782,18,40866
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Boosted,35,36,1,0.9994274809160305,0.9993837103438616,0.9994677498424259,622320,6,39456
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Boosted,36,37,1,0.9994082218642762,0.9993627004692205,0.9994502416135583,584766,12,37542
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Boosted,37,38,1,0.9993872119896351,0.9993399397716927,0.9994309825618041,551124,12,33630
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Boosted,38,39,1,0.9993521955319,0.9993031724910708,0.9993994677498425,521970,24,29130
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Boosted,39,40,1,0.9993171790741648,0.9992646543875622,0.9993644512921073,496410,18,25542
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Boosted,40,41,1,0.9992926675537502,0.9992383920442608,0.9993434414174662,453312,12,43086
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Boosted,41,42,1,0.9992436445129211,0.9991858673576581,0.9992979200224106,423540,18,29754
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Boosted,42,43,1,0.9992138805238462,0.9991526017228097,0.9992699068562224,393750,18,29772
pfizer,noncoviddeath,none,none,,BNT162b2,Non-COVID-19 death, ,Main analysis,,Boosted,43,44,1,0.9991701099516773,0.9991053295048673,0.999229637929827,368148,12,25590
