treatment,outcome,subgroup,subgroup_variable,subgroup_level,treatment_descr,outcome_descr,subgroup_descr,subgroup_variable_descr,subgroup_level_descr,treated,treated_descr,time,interval,surv,surv.ll,surv.ul,n.risk,n.event,n.censor
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,0,Unboosted,49,1,0.9573973358556002,0.9557026877906518,0.9590131630803184,23748,24,1542
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,0,Unboosted,50,1,0.9561756128320327,0.9544218491369117,0.9578702608969811,22182,30,1158
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,0,Unboosted,51,1,0.9552297627492708,0.9534168834239772,0.9569638212343343,20994,24,1008
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,0,Unboosted,52,1,0.9538306928351855,0.9519586978797193,0.9556435721604791,19962,24,1074
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,0,Unboosted,53,1,0.9522148656104673,0.950264049814771,0.9541065657759911,18864,36,894
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,0,Unboosted,54,1,0.950303460234886,0.948254118388902,0.95227398124064,17934,36,852
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,0,Unboosted,55,1,0.9489635059509733,0.9468550484748167,0.9510128477969575,17046,24,690
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,0,Unboosted,56,1,0.9478008985575785,0.9456333254512492,0.9499093560337353,16332,18,1086
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,0,Unboosted,57,1,0.9464412390636083,0.9441948451170489,0.9486088121699376,15228,24,780
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,0,Unboosted,58,1,0.9451209899897532,0.9427957752029636,0.9473673839363127,14424,18,762
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,0,Unboosted,59,1,0.9440963190667612,0.941711988649799,0.9463821234334358,13644,18,708
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,0,Unboosted,60,1,0.9426972491526759,0.9402340978954835,0.9450618743595806,12918,18,672
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,0,Unboosted,61,1,0.941239063608418,0.9386773863009379,0.9436825096555529,12228,18,570
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,0,Unboosted,62,1,0.9393670686529518,0.936706865295184,0.9419287459604319,11640,24,498
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,0,Unboosted,63,1,0.9377709466382911,0.9350122172302356,0.9404114447860014,11118,18,744
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,0,Unboosted,64,1,0.9354260266414439,0.9325096555529281,0.9382044612595569,10356,24,540
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,0,Unboosted,65,1,0.9339875463072436,0.9309923543784976,0.9368448017655867,9792,18,552
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,0,Unboosted,66,1,0.9322731930322377,0.9291597698431465,0.9352289745408685,9222,18,486
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,0,Unboosted,67,1,0.9306573658075195,0.9274651217781981,0.9337313785764956,8718,12,462
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,0,Unboosted,68,1,0.9277212895089461,0.9243319933790494,0.93097264916844,8244,24,450
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,0,Unboosted,69,1,0.9252187278316386,0.9216520848112241,0.9286277291715929,7770,24,396
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,0,Unboosted,70,NA,0.9233270276661149,0.919642153385355,0.9268542602664144,7350,12,7338
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,1,Boosted,0,1,0.9999999999999999,0.9999999999999999,0.9999999999999999,NA,NA,NA
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,1,Boosted,1,1,0.9999211791597697,0.9998817687396547,0.9999605895798849,304494,30,11310
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,1,Boosted,2,1,0.9996847166390793,0.9996058957988492,0.9997438322692519,293154,72,11508
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,1,Boosted,3,1,0.9993694332781586,0.9992709072278709,0.9994482541183889,281574,84,11850
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,1,Boosted,4,1,0.9989950342870655,0.9988768030267202,0.9991132655474106,269640,102,11574
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,1,Boosted,5,1,0.9986600457160872,0.998502404035627,0.9987782769764325,257964,90,11676
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,1,Boosted,6,1,0.9982265310948214,0.9980491842043036,0.9983644675652242,246198,108,11466
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,1,Boosted,7,1,0.9978127216836131,0.9976353747930953,0.997990068574131,234624,90,12048
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,1,Boosted,8,1,0.9974580279025774,0.997260975802002,0.9976550800031527,222486,84,10182
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,1,Boosted,9,1,0.9970836289114842,0.9968668716008512,0.9972806810120595,212220,78,9246
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,1,Boosted,10,1,0.9967683455505635,0.9965515882399306,0.997004808071254,202896,60,8850
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,1,Boosted,11,1,0.9964924726097579,0.9962560100890675,0.9967289351304485,193986,60,8256
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,1,Boosted,12,1,0.9961968944588948,0.9959210215180894,0.9964333569795853,185670,54,8016
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,1,Boosted,13,1,0.9958619058879167,0.9955860329471111,0.9961180736186647,177600,60,7710
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,1,Boosted,14,1,0.9954480964767084,0.9951722235359028,0.995723969417514,169830,66,7758
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,1,Boosted,15,1,0.9951131079057302,0.9948175297548671,0.9954086860565933,162006,54,6456
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,1,Boosted,16,1,0.994738708914637,0.9944234255537163,0.9950539922755576,155496,60,13332
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,1,Boosted,17,1,0.9945022463939465,0.9941672578229683,0.9948175297548671,142104,36,11190
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,1,Boosted,18,1,0.9941278474028532,0.9937928588318751,0.9944628359738314,130878,48,9492
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,1,Boosted,19,1,0.9937337432017025,0.9933593442106092,0.9940687317726806,121338,48,7422
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,1,Boosted,20,1,0.9933987546307242,0.9930243556396311,0.99375344841176,113868,42,6660
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,1,Boosted,21,1,0.9931425868999763,0.9927484826988255,0.9935169858910695,107166,24,7650
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,1,Boosted,22,1,0.9928864191692283,0.99247260975802,0.9932608181603215,99492,30,5694
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,1,Boosted,23,1,0.9925908410183651,0.9921770316071569,0.992984945219516,93768,24,5484
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,1,Boosted,24,1,0.9922755576574446,0.9918420430361787,0.9926893670686529,88260,30,5178
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,1,Boosted,25,1,0.9918617482462362,0.9914085284149128,0.9922952628675021,83052,36,4464
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,1,Boosted,26,1,0.9914676440450855,0.9909750137936469,0.9919208638764089,78552,30,3936
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,1,Boosted,27,1,0.9911523606841648,0.9906597304327264,0.9916252857255458,74586,24,3564
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,1,Boosted,28,1,0.9908961929534168,0.9903838574919208,0.9913888232048553,70998,18,4674
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,1,Boosted,29,1,0.9903838574919208,0.9898321116103097,0.9908961929534168,66306,36,3390
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,1,Boosted,30,1,0.9900094585008276,0.9894577126192164,0.9905414991723811,62880,18,3306
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,1,Boosted,31,1,0.9896547647197919,0.9890636084180656,0.990206510601403,59556,24,3126
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,1,Boosted,32,1,0.989260660518641,0.9886497990068573,0.9898321116103097,56406,24,2814
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,1,Boosted,33,1,0.9889453771577205,0.9883345156459368,0.9895365334594466,53568,18,2370
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,1,Boosted,34,1,0.9883542208559942,0.987684243714038,0.9889847875778355,51180,30,2280
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,1,Boosted,35,1,0.9878024749743831,0.9871127926223693,0.9884724521163395,48870,24,2886
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,1,Boosted,36,1,0.9874871916134625,0.9867778040513911,0.9881571687554188,45960,18,2214
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,1,Boosted,37,1,0.9870930874123117,0.9863639946401828,0.9878024749743831,43728,18,2136
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,1,Boosted,38,1,0.9865019311105856,0.9857334279183415,0.9872310238827146,41574,24,2016
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,1,Boosted,39,1,0.9859895956490895,0.9851816820367304,0.986738393631276,39534,18,1824
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,1,Boosted,40,1,0.9854378497674785,0.9845905257350043,0.98622605816978,37692,24,1590
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,1,Boosted,41,1,0.9848861038858674,0.9839993694332781,0.9857137227082841,36078,18,1428
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,1,Boosted,42,1,0.9845511153148891,0.9836446756522423,0.9853984393473634,34632,12,2322
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,1,Boosted,43,1,0.9838417277528178,0.9828958776700559,0.9847481674154646,32298,24,1476
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,1,Boosted,44,1,0.9833096870812642,0.9823244265783873,0.9842358319539686,30798,18,1428
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,1,Boosted,45,1,0.9826397099393079,0.9815953338062583,0.9836052652321273,29352,18,1446
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,1,Boosted,46,1,0.9822456057381571,0.98118152439505,0.9832308662410341,27888,12,1380
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,1,Boosted,47,1,0.9814968077559706,0.9803933159927484,0.9825411838890202,26496,18,1098
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,1,Boosted,48,1,0.9806888941436115,0.9795262867502167,0.9817923859068337,25380,24,1068
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,1,Boosted,49,1,0.9800386222117127,0.9788366043982029,0.98118152439505,24288,12,1608
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,1,Boosted,50,1,0.9793489398596988,0.9781075116260739,0.9805312524631512,22668,18,1182
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,1,Boosted,51,1,0.9787183731378576,0.97741782927406,0.979940096161425,21468,12,1020
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,1,Boosted,52,1,0.9778513438953259,0.9764916844013557,0.9791321825490659,20436,18,1080
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,1,Boosted,53,1,0.9766296208717584,0.9751911405375581,0.9780089855757862,19338,24,918
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,1,Boosted,54,1,0.9758414124694569,0.9743438165050838,0.9772601875935997,18396,18,864
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,1,Boosted,55,1,0.9750532040671553,0.9734964924726097,0.9765310948214707,17514,12,702
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,1,Boosted,56,1,0.9742452904547961,0.9726294632300779,0.9757822968392842,16800,18,1122
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,1,Boosted,57,1,0.9738117758335303,0.9721565381886971,0.9753684874280759,15660,6,792
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,1,Boosted,58,1,0.9725703475999053,0.9708165839047843,0.9742255852447387,14862,18,786
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,1,Boosted,59,1,0.9716639079372585,0.9698510286119649,0.9733782612122645,14058,12,738
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,1,Boosted,60,1,0.9707180578544967,0.9688263576889729,0.9725112319697328,13308,12,684
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,1,Boosted,61,1,0.9697130921415622,0.9677425711358082,0.9715850870970284,12612,12,582
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,1,Boosted,62,1,0.9690037045794907,0.9669543627335067,0.970915109955072,12018,12,516
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,1,Boosted,63,1,0.9680578544967289,0.9659493970205721,0.9700480807125403,11490,12,780
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,1,Boosted,64,1,0.9667967210530464,0.9645897375266019,0.9688854733191455,10698,12,564
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,1,Boosted,65,1,0.9652794198786159,0.9629344998817687,0.9674666981950026,10122,18,552
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,1,Boosted,66,1,0.9640576968550484,0.9616142508079135,0.9663632064317805,9552,12,498
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,1,Boosted,67,1,0.9620280602191219,0.9594269724915266,0.9644912114763142,9042,18,492
pfizer,postest,prior_covid_infection-TRUE,prior_covid_infection,TRUE,BNT162b2,Positive SARS-CoV-2 test,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,Prior SARS-CoV-2 infection,1,Boosted,68,1,0.9606881059352093,0.9579490817372113,0.9632300780326317,8532,12,474
