treatment,outcome,subgroup,subgroup_variable,subgroup_level,treatment_descr,outcome_descr,subgroup_descr,subgroup_variable_descr,subgroup_level_descr,model,term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,estimate,std.error,robust.se,statistic,p.value,conf.low,conf.high,n,model_descr,period_id,term_left,term_right,term_midpoint,hr,hr.ll,hr.ul,ve,ve.ll,ve.ul
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,0,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-2.0587446842261117,0.38197333590065563,0.38286866944617703,-5.377156316300585,7.567147242178423e-8,-2.8091534871493895,-1.3083358813028338,NA,Unadjusted,3,14,28,21,0.12761406533781844,0.060255978269159904,0.2702694427978464,0.8723859346621816,0.7297305572021535,0.9397440217308402
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,0,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,-1.8100787014208408,0.37377097126052794,0.37252286611648117,-4.858973410923081,1.1799597719370107e-6,-2.54021010242678,-1.0799473004149016,NA,Unadjusted,4,28,42,35,0.16364125749642772,0.07884983150926654,0.3396134226598204,0.8363587425035723,0.6603865773401796,0.9211501684907335
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,0,treated_period_5,treated_period_5,treated_period_5,numeric,continuous,NA,NA,NA,NA,treated_period_5,-2.920430445285622,1.0408965531431804,1.0480088057296983,-2.7866468576589964,0.00532564807108826,-4.974489959996664,-0.8663709305745795,NA,Unadjusted,5,42,70,56,0.05391047679470612,0.00691204345922409,0.42047471567240396,0.9460895232052939,0.579525284327596,0.9930879565407759
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,1,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,-1.2551049677266901,0.37867289470988114,0.37920242732849985,-3.3098547827580314,9.334438575346538e-4,-1.998328068140717,-0.5118818673126634,NA,region- and trial-stratified,1,0,7,3.5,0.285045926031191,0.13556174386896094,0.5993665884493166,0.714954073968809,0.40063341155068344,0.8644382561310391
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,1,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-1.9345939766935125,0.48119460646327045,0.4813230520836578,-4.019325416305357,5.8365011549991535e-5,-2.877969823706378,-0.9912181296806468,NA,region- and trial-stratified,2,7,14,10.5,0.1444829203488441,0.05624884206017527,0.37112433799433475,0.8555170796511559,0.6288756620056652,0.9437511579398248
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,1,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-2.0428012087820573,0.38282475443770453,0.38474656425214593,-5.309472256764054,1.0994311704758253e-7,-2.7968906178917887,-1.2887117996723256,NA,region- and trial-stratified,3,14,28,21,0.12966498298831447,0.060999438614522505,0.27562561550127296,0.8703350170116855,0.724374384498727,0.9390005613854775
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,1,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,-1.8614777704482988,0.3760603161083735,0.376531620837388,-4.943748857820926,7.663441510900875e-7,-2.5994661863300705,-1.123489354566527,NA,region- and trial-stratified,4,28,42,35,0.15544275185090434,0.07431323704997181,0.3251432727487544,0.8445572481490957,0.6748567272512456,0.9256867629500282
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,1,treated_period_5,treated_period_5,treated_period_5,numeric,continuous,NA,NA,NA,NA,treated_period_5,-3.009911243550741,1.0421280299651263,1.0605946721452137,-2.83794678834539,0.004540475136297487,-5.088638603150426,-0.9311838839510562,NA,region- and trial-stratified,5,42,70,56,0.0492960539090054,0.006166409105274735,0.3940868809565137,0.9507039460909946,0.6059131190434863,0.9938335908947252
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,2,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,-1.225744999604752,0.3788531576182304,0.38131731089730564,-3.214501321013625,0.001306713136202544,-1.9731131956451335,-0.4783768035643705,NA,Demographic adjustment,1,0,7,3.5,0.29353893245400553,0.13902337484386468,0.6197886144183172,0.7064610675459945,0.38021138558168277,0.8609766251561353
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,2,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-1.9055380079826347,0.48135628790751434,0.48111997644088594,-3.9606295753482677,7.475241648056755e-5,-2.8485158340495302,-0.9625601819157392,NA,Demographic adjustment,2,7,14,10.5,0.14874259638710038,0.05793023518608602,0.381913864304314,0.8512574036128996,0.6180861356956859,0.942069764813914
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,2,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-1.9994934915040457,0.38320352155587395,0.38445024987538307,-5.2009160929201315,1.98308621003462e-7,-2.753002135107221,-1.2459848479008706,NA,Demographic adjustment,3,14,28,21,0.13540384907049724,0.06373622892717525,0.2876574697265911,0.8645961509295028,0.7123425302734089,0.9362637710728248
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,2,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,-1.8052298802511484,0.37689107130346894,0.37601955471972875,-4.800893617345781,1.5795916958999953e-6,-2.5422146649846047,-1.068245095517692,NA,Demographic adjustment,4,28,42,35,0.164436651493257,0.07869193040352859,0.34361099309240484,0.835563348506743,0.6563890069075952,0.9213080695964714
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,2,treated_period_5,treated_period_5,treated_period_5,numeric,continuous,NA,NA,NA,NA,treated_period_5,-2.940879295654433,1.0426346256801617,1.05601190006481,-2.784892192478081,0.005354552271537564,-5.010624587027172,-0.8711340042816951,NA,Demographic adjustment,5,42,70,56,0.05281926456366942,0.0066667380475093655,0.41847672567383615,0.9471807354363306,0.5815232743261638,0.9933332619524906
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,3,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,-1.2407565836119467,0.3790832620752428,0.38243783898628475,-3.244335306623369,0.0011772507411443615,-1.990320974350393,-0.4911921928735006,NA,Full adjustment,1,0,7,3.5,0.28916535738579585,0.1366515567608777,0.6118964605604393,0.7108346426142041,0.38810353943956066,0.8633484432391223
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,3,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-1.912183906822011,0.4815559106608876,0.482812440920593,-3.9605108418001667,7.478959709981147e-5,-2.858478902314246,-0.9658889113297763,NA,Full adjustment,2,7,14,10.5,0.14775734570296897,0.05735593793023637,0.38064468993152606,0.852242654297031,0.6193553100684739,0.9426440620697636
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,3,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-2.010407243874816,0.3832981028017991,0.3842108249351436,-5.232562732229582,1.6717588919524875e-7,-2.763446623218121,-1.2573678645315112,NA,Full adjustment,3,14,28,21,0.13393411971109154,0.06307400097792877,0.2844016257833729,0.8660658802889085,0.7155983742166271,0.9369259990220712
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,3,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,-1.7861841886391534,0.3767930957539859,0.3699179911504996,-4.828595070717855,1.374996854011739e-6,-2.511210128527539,-1.0611582487507678,NA,Full adjustment,4,28,42,35,0.16759847523157811,0.08116995370726167,0.34605476062304286,0.8324015247684219,0.6539452393769571,0.9188300462927383
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,3,treated_period_5,treated_period_5,treated_period_5,numeric,continuous,NA,NA,NA,NA,treated_period_5,-2.9778182568372773,1.042469818738351,1.0401966093359425,-2.8627455906997286,0.0041998763746873375,-5.0165661479764045,-0.9390703656981501,NA,Full adjustment,5,42,70,56,0.05090377175788792,0.0066272446594370605,0.3909911452400268,0.949096228242112,0.6090088547599732,0.9933727553405629
pfizer,covidadmitted,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,COVID-19 hospitalisation,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,0,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,-1.0689400181374573,0.1859295508925647,0.18591515584998208,-5.749612038084739,8.944846282788263e-9,-1.4333270277835732,-0.7045530084913414,NA,Unadjusted,1,0,7,3.5,0.34337229298956135,0.2385140578118208,0.4943294859623398,0.6566277070104387,0.5056705140376603,0.7614859421881792
pfizer,covidadmitted,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,COVID-19 hospitalisation,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,0,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-1.0793333991379788,0.15157202091226396,0.15166922892961038,-7.116363726216983,1.1081163097566283e-12,-1.3765996254029755,-0.782067172872982,NA,Unadjusted,2,7,14,10.5,0.33982197578261575,0.2524354704751638,0.4574593855904344,0.6601780242173843,0.5425406144095656,0.7475645295248362
pfizer,covidadmitted,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,COVID-19 hospitalisation,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,0,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-1.6689359594524669,0.14868694453222756,0.1489903280062263,-11.201639608328952,4.002561358454705e-29,-1.9609516363894797,-1.376920282515454,NA,Unadjusted,3,14,28,21,0.18844747475234372,0.14072443868322973,0.2523545382225587,0.8115525252476563,0.7476454617774413,0.8592755613167703
pfizer,covidadmitted,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,COVID-19 hospitalisation,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,0,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,-2.1374630951630005,0.23390767368951473,0.23392456378900656,-9.137403360046159,6.39698049003772e-20,-2.5959468152886958,-1.6789793750373052,NA,Unadjusted,4,28,42,35,0.11795370108909115,0.07457523366566389,0.18656429107537018,0.8820462989109088,0.8134357089246298,0.9254247663343361
pfizer,covidadmitted,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,COVID-19 hospitalisation,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,0,treated_period_5,treated_period_5,treated_period_5,numeric,continuous,NA,NA,NA,NA,treated_period_5,-1.930973285952546,0.23796693339605318,0.2380008232877613,-8.113305068772181,4.926119103335012e-16,-2.39744632788744,-1.464500244017652,NA,Unadjusted,5,42,70,56,0.14500699650709895,0.09094991324561635,0.2311935029473299,0.8549930034929011,0.7688064970526701,0.9090500867543836
pfizer,covidadmitted,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,COVID-19 hospitalisation,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,1,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,-1.0609967134834075,0.18593160700626998,0.18586792215920364,-5.7083368725380135,1.1408544742105391e-8,-1.4252911467967408,-0.6967022801700742,NA,region- and trial-stratified,1,0,7,3.5,0.3461106651864791,0.24043845013222595,0.49822560613724093,0.6538893348135209,0.501774393862759,0.759561549867774
pfizer,covidadmitted,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,COVID-19 hospitalisation,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,1,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-1.0572977500979623,0.1516074902252136,0.15200381257461046,-6.955731781918247,3.507366067508808e-12,-1.3552197482569754,-0.7593757519389492,NA,region- and trial-stratified,2,7,14,10.5,0.34739328658667723,0.2578906172110689,0.4679584580105983,0.6526067134133228,0.5320415419894017,0.7421093827889311
pfizer,covidadmitted,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,COVID-19 hospitalisation,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,1,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-1.6070196856248622,0.1488331422876738,0.14779220025106568,-10.873508093762036,1.5415703086623751e-27,-1.8966870753128824,-1.317352295936842,NA,region- and trial-stratified,3,14,28,21,0.20048423061560142,0.15006495049378074,0.26784353437144165,0.7995157693843986,0.7321564656285584,0.8499350495062192
pfizer,covidadmitted,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,COVID-19 hospitalisation,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,1,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,-2.0584864976013044,0.2343420907786339,0.23216398978140243,-8.866519306200345,7.54678622657895e-19,-2.513519556079978,-1.6034534391226307,NA,region- and trial-stratified,4,28,42,35,0.12764701783639007,0.08098271387137747,0.2012004832093254,0.8723529821636099,0.7987995167906746,0.9190172861286225
pfizer,covidadmitted,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,COVID-19 hospitalisation,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,1,treated_period_5,treated_period_5,treated_period_5,numeric,continuous,NA,NA,NA,NA,treated_period_5,-1.8933461900633872,0.23831583760689584,0.23929257378953644,-7.912264722968923,2.527482285927615e-15,-2.362351016458772,-1.4243413636680025,NA,region- and trial-stratified,5,42,70,56,0.15056713868280994,0.09419850043658254,0.24066692299832312,0.8494328613171901,0.7593330770016768,0.9058014995634175
pfizer,covidadmitted,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,COVID-19 hospitalisation,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,2,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,-1.0568986033198255,0.18597142046905538,0.1858644949743717,-5.686393216012332,1.297504529556427e-8,-1.42118631947432,-0.6926108871653311,NA,Demographic adjustment,1,0,7,3.5,0.3475319751744748,0.24142743687291712,0.5002682186128137,0.6524680248255252,0.4997317813871863,0.7585725631270829
pfizer,covidadmitted,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,COVID-19 hospitalisation,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,2,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-1.0548430867375205,0.15165909519489432,0.15187854468261683,-6.945306784061199,3.7763875935255144e-12,-1.3525195643398067,-0.7571666091352343,NA,Demographic adjustment,2,7,14,10.5,0.34824706760271834,0.258587910294172,0.46899338780350386,0.6517529323972817,0.5310066121964961,0.7414120897058281
pfizer,covidadmitted,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,COVID-19 hospitalisation,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,2,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-1.5983118637376776,0.14891465637311388,0.1483810820644785,-10.771668743075594,4.684329026545566e-27,-1.8891334405711375,-1.3074902869042178,NA,Demographic adjustment,3,14,28,21,0.20223763467262604,0.15120277827495857,0.270498077777399,0.797762365327374,0.729501922222601,0.8487972217250415
pfizer,covidadmitted,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,COVID-19 hospitalisation,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,2,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,-2.0480109143346685,0.23443088762702835,0.23263018183782078,-8.803719698600627,1.3235470492387854e-18,-2.5039576924538007,-1.592064136215536,NA,Demographic adjustment,4,28,42,35,0.12899122317545744,0.08176077345922222,0.2035051156236818,0.8710087768245426,0.7964948843763182,0.9182392265407777
pfizer,covidadmitted,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,COVID-19 hospitalisation,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,2,treated_period_5,treated_period_5,treated_period_5,numeric,continuous,NA,NA,NA,NA,treated_period_5,-1.8851773222175459,0.23845604474904364,0.23990110526777517,-7.85814354674744,3.898683692949181e-15,-2.3553748483937373,-1.4149797960413544,NA,Demographic adjustment,5,42,70,56,0.15180213915077698,0.09485794252209542,0.242930521557372,0.848197860849223,0.757069478442628,0.9051420574779045
pfizer,covidadmitted,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,COVID-19 hospitalisation,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,3,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,-1.0723418606134372,0.18601974865579457,0.18574733488587372,-5.773121112463347,7.781646649933611e-9,-1.43639994721405,-0.7082837740128244,NA,Full adjustment,1,0,7,3.5,0.3422061791305975,0.23778224830082473,0.49248869447566906,0.6577938208694025,0.507511305524331,0.7622177516991753
pfizer,covidadmitted,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,COVID-19 hospitalisation,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,3,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-1.0688792389836779,0.15173455293623378,0.15231866683020087,-7.017388355789802,2.2605365448164537e-12,-1.3674183401440272,-0.7703401378233286,NA,Full adjustment,2,7,14,10.5,0.3433931635012002,0.2547638248259222,0.46285560683482,0.6566068364987998,0.53714439316518,0.7452361751740778
pfizer,covidadmitted,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,COVID-19 hospitalisation,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,3,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-1.6200510219322801,0.14905361992349603,0.1483203834885608,-10.922645855060281,8.983985711548967e-28,-1.9107536317430285,-1.3293484121215318,NA,Full adjustment,3,14,28,21,0.197888602167176,0.14796883055697002,0.2646496476337411,0.802111397832824,0.7353503523662589,0.85203116944303
pfizer,covidadmitted,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,COVID-19 hospitalisation,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,3,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,-2.073185646609726,0.2346123956039708,0.23146588464743237,-8.956765485192738,3.3434178551867585e-19,-2.526850444168396,-1.6195208490510558,NA,Full adjustment,4,28,42,35,0.12578443800636543,0.07991030632976827,0.19799354515405315,0.8742155619936346,0.8020064548459469,0.9200896936702317
pfizer,covidadmitted,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,COVID-19 hospitalisation,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,3,treated_period_5,treated_period_5,treated_period_5,numeric,continuous,NA,NA,NA,NA,treated_period_5,-1.917692752544711,0.2386821167158704,0.24021585796263578,-7.983206307899112,1.4258030226056356e-15,-2.3885071826668662,-1.4468783224225557,NA,Full adjustment,5,42,70,56,0.14694561119401814,0.09176657240719029,0.23530368502127522,0.8530543888059818,0.7646963149787248,0.9082334275928097
pfizer,covidadmitted,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,0,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,-1.243512907496602,0.14832516297202267,0.14828609045961927,-8.38590392154975,5.0337437019623806e-17,-1.5341483042057042,-0.9528775107874998,NA,Unadjusted,1,0,7,3.5,0.2883694214371665,0.21563927204219965,0.3856297715739491,0.7116305785628335,0.6143702284260508,0.7843607279578003
pfizer,covidadmitted,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,0,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-1.2183692595021183,0.12150525937099632,0.12166055620119057,-10.014496871831623,1.316299403807195e-23,-1.456819567995563,-0.9799189510086737,NA,Unadjusted,2,7,14,10.5,0.2957120034818281,0.2329760622087998,0.37534151867012616,0.7042879965181719,0.6246584813298739,0.7670239377912003
pfizer,covidadmitted,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,0,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-2.1019266751297834,0.13259263063634866,0.13280099449393343,-15.827642580084767,2.0059712878247003e-56,-2.3622118414489948,-1.841641508810572,NA,Unadjusted,3,14,28,21,0.12222072163613651,0.09421161142614169,0.1585569397565046,0.8777792783638635,0.8414430602434955,0.9057883885738583
pfizer,covidadmitted,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,0,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,-2.5783084114495423,0.2255317104977416,0.22573282027294522,-11.421947452443895,3.2487145579019895e-30,-3.020736609313168,-2.1358802135859167,NA,Unadjusted,4,28,42,35,0.07590229093421731,0.04876528416642993,0.11814055567482068,0.9240977090657827,0.8818594443251793,0.9512347158335701
pfizer,covidadmitted,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,0,treated_period_5,treated_period_5,treated_period_5,numeric,continuous,NA,NA,NA,NA,treated_period_5,-1.6651180818747608,0.2428553759815262,0.24256839478527464,-6.864530242485834,6.671040754620322e-12,-2.1405433994415923,-1.1896927643079291,NA,Unadjusted,5,42,70,56,0.18916831931332218,0.11759092681336929,0.3043147460570789,0.8108316806866778,0.695685253942921,0.8824090731866308
pfizer,covidadmitted,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,1,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,-1.2324131668678167,0.14833415067878944,0.148389311821518,-8.305269104220645,9.959346570601052e-17,-1.5232508737286756,-0.9415754600069578,NA,region- and trial-stratified,1,0,7,3.5,0.29158807729706426,0.21800203666674692,0.3900129013554663,0.7084119227029357,0.6099870986445337,0.7819979633332531
pfizer,covidadmitted,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,1,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-1.183482889413994,0.12156254228379597,0.12200398470886387,-9.700362592567119,3.004290580488552e-22,-1.4226063054137426,-0.9443594734142453,NA,region- and trial-stratified,2,7,14,10.5,0.3062103822987161,0.24108485659431989,0.38892861024990244,0.6937896177012839,0.6110713897500976,0.7589151434056801
