treatment,outcome,subgroup,subgroup_variable,subgroup_level,treatment_descr,outcome_descr,subgroup_descr,subgroup_variable_descr,subgroup_level_descr,treated_descr,time,leadtime,interval,surv,surv.ll,surv.ul,n.risk,n.event,n.censor
pfizer,covidadmittedproxy1,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,Boosted,63,64,1,0.999943094288699,0.9998943179647266,0.9999674824506851,55386,0,5358
pfizer,covidadmittedproxy1,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,Boosted,64,65,1,0.999943094288699,0.9998943179647266,0.9999674824506851,50598,0,4788
pfizer,covidadmittedproxy1,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,Boosted,65,66,1,0.999943094288699,0.9998943179647266,0.9999674824506851,46518,0,4080
pfizer,covidadmittedproxy1,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,Boosted,66,67,1,0.999943094288699,0.9998943179647266,0.9999674824506851,43284,0,3234
pfizer,covidadmittedproxy1,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,Boosted,67,68,1,0.999943094288699,0.9998943179647266,0.9999674824506851,40608,0,2676
pfizer,covidadmittedproxy1,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,Boosted,68,69,1,0.999943094288699,0.9998943179647266,0.9999674824506851,35028,0,5580
pfizer,covidadmittedproxy1,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,Boosted,69,70,1,0.999943094288699,0.9998943179647266,0.9999674824506851,31002,0,4026
pfizer,covidadmittedproxy1,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,Boosted,70,NA,NA,0.999943094288699,0.9998943179647266,0.9999674824506851,0,0,31002
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,0,1,1,1,1,1,1950834,NA,NA
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,1,2,1,1,0.9999938487657548,1,1885512,6,65316
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,2,3,1,1,0.9999938487657548,1,1818300,0,67212
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,3,4,1,0.9999969243828775,0.9999938487657548,1,1749240,6,69054
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,4,5,1,0.9999938487657548,0.9999907731486323,0.9999969243828775,1679808,6,69426
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,5,6,1,0.9999907731486323,0.9999846219143871,0.9999938487657548,1610040,6,69762
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,6,7,1,0.9999846219143871,0.999978470680142,0.9999907731486323,1538538,6,71496
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,7,8,1,0.9999846219143871,0.9999753950630194,0.9999876975315097,1458126,6,80406
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,8,9,1,0.9999815462972645,0.9999753950630194,0.9999876975315097,1387554,0,70572
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,9,10,1,0.999978470680142,0.9999723194458968,0.9999846219143871,1320018,0,67536
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,10,11,1,0.9999753950630194,0.9999661682116516,0.9999815462972645,1253862,6,66150
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,11,12,1,0.9999723194458968,0.9999630925945291,0.999978470680142,1190946,6,62910
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,12,13,1,0.9999692438287743,0.9999569413602839,0.9999753950630194,1131006,6,59934
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,13,14,1,0.9999630925945291,0.9999507901260388,0.9999723194458968,1072722,6,58278
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,14,15,1,0.9999569413602839,0.9999446388917936,0.9999661682116516,1010916,6,61800
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,15,16,1,0.9999507901260388,0.9999384876575484,0.9999630925945291,938244,6,72666
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,16,17,1,0.9999446388917936,0.9999323364233034,0.9999569413602839,873066,6,65172
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,17,18,1,0.9999384876575484,0.9999231095719356,0.9999507901260388,815910,6,57150
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,18,19,1,0.9999354120404259,0.999920033954813,0.9999477145089162,761574,0,54336
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,19,20,1,0.9999323364233034,0.9999138827205679,0.9999446388917936,697788,6,63780
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,20,21,1,0.9999292608061807,0.9999108071034453,0.9999446388917936,648318,0,49470
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,21,22,1,0.9999231095719356,0.9999046558692002,0.9999384876575484,598248,6,50064
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,22,23,1,0.999920033954813,0.999898504634955,0.9999354120404259,554634,0,43614
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,23,24,1,0.9999108071034453,0.9998892777835873,0.9999292608061807,516330,6,38298
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,24,25,1,0.9999046558692002,0.9998831265493421,0.9999231095719356,482172,0,34158
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,25,26,1,0.9999015802520775,0.999876975315097,0.999920033954813,451146,6,31020
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,26,27,1,0.999898504634955,0.9998738996979744,0.9999169583376905,410946,0,40200
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,27,28,1,0.9998862021664647,0.9998615972294841,0.9999077314863227,381318,6,29622
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,28,29,1,0.9998831265493421,0.9998554459952389,0.9999046558692002,352068,0,29250
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,29,30,1,0.9998708240808518,0.9998400679096261,0.9998954290178325,326712,6,25350
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,30,31,1,0.9998646728466066,0.9998339166753809,0.9998892777835873,304410,0,22302
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,31,32,1,0.9998492947609938,0.9998123873555229,0.999876975315097,285804,6,18600
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,32,33,1,0.9998369922925034,0.9998000848870325,0.9998677484637293,268386,0,17418
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,33,34,1,0.9998369922925034,0.9998000848870325,0.9998677484637293,243780,0,24606
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,34,35,1,0.9998246898240132,0.9997847068014197,0.9998585216123616,225690,6,18084
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,35,36,1,0.9998154629726455,0.9997724043329294,0.9998523703781164,208488,0,17202
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,36,37,1,0.9998062361212777,0.9997601018644391,0.9998431435267486,193056,0,15432
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,37,38,1,0.99979700926991,0.9997477993959488,0.9998369922925034,179322,6,13728
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,38,39,1,0.9997693287158068,0.9997139676076005,0.9998123873555229,167232,6,12084
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,39,40,1,0.9997631774815616,0.9997047407562327,0.9998093117384003,156420,0,10812
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,40,41,1,0.9997508750130714,0.9996893626706198,0.9998000848870325,140742,0,15678
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,41,42,1,0.9997354969274584,0.9996709089678844,0.9997877824185423,129774,0,10968
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,42,43,1,0.9997201188418456,0.9996524552651489,0.999775479950052,118950,6,10818
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,43,44,1,0.9997108919904779,0.9996401527966586,0.9997693287158068,109374,0,9576
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,44,45,1,0.9996924382877425,0.999615547859678,0.9997539506301939,101106,0,8268
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,45,46,1,0.9996924382877425,0.999615547859678,0.9997539506301939,94242,0,6864
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,46,47,1,0.9996924382877425,0.999615547859678,0.9997539506301939,88272,0,5970
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,47,48,1,0.9996924382877425,0.999615547859678,0.9997539506301939,78750,0,9522
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,48,49,1,0.9996678333507618,0.9995817160713297,0.9997354969274584,72270,6,6474
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,49,50,1,0.9996555308822715,0.9995632623685943,0.9997262700760907,65940,0,6330
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,50,51,1,0.9996401527966586,0.9995417330487362,0.999717043224723,60360,0,5580
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,51,52,1,0.9996216990939232,0.9995171281117556,0.9997047407562327,55572,0,4788
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,52,53,1,0.9996216990939232,0.9995171281117556,0.9997047407562327,51678,0,3894
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,53,54,1,0.9995847916884523,0.9994617670035493,0.9996770602021295,48078,0,3600
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,54,55,1,0.9995847916884523,0.9994617670035493,0.9996770602021295,41556,0,6522
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,55,56,1,0.9995847916884523,0.9994617670035493,0.9996770602021295,37260,0,4296
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,56,57,1,0.9995847916884523,0.9994617670035493,0.9996770602021295,32862,0,4398
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,57,58,1,0.9995847916884523,0.9994617670035493,0.9996770602021295,29094,0,3768
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,58,59,1,0.9995509599001039,0.9994033302782203,0.9996586064993941,26166,6,2922
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,59,60,1,0.9995509599001039,0.9994033302782203,0.9996586064993941,24186,0,1980
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,60,61,1,0.9995509599001039,0.9994033302782203,0.9996586064993941,22590,0,1596
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,61,62,1,0.9995509599001039,0.9994033302782203,0.9996586064993941,18702,0,3888
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,62,63,1,0.9995509599001039,0.9994033302782203,0.9996586064993941,16344,0,2358
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,63,64,1,0.9994894475576525,0.9992803055933173,0.9996370771795361,14052,0,2292
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,64,65,1,0.9994894475576525,0.9992803055933173,0.9996370771795361,12198,0,1854
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,65,66,1,0.9994894475576525,0.9992803055933173,0.9996370771795361,10692,0,1506
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,66,67,1,0.9994894475576525,0.9992803055933173,0.9996370771795361,9414,0,1278
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,67,68,1,0.9994894475576525,0.9992803055933173,0.9996370771795361,8580,0,834
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,68,69,1,0.9994894475576525,0.9992803055933173,0.9996370771795361,6570,0,2010
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,69,70,1,0.9994894475576525,0.9992803055933173,0.9996370771795361,5382,0,1188
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Unboosted,70,NA,NA,0.9994894475576525,0.9992803055933173,0.9996370771795361,0,0,5382
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Boosted,0,1,1,1,1,1,1950834,NA,NA
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Boosted,1,2,1,1,0.9999969243828775,1,1896720,6,54108
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Boosted,2,3,1,1,0.9999969243828775,1,1841988,0,54732
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Boosted,3,4,1,1,0.9999969243828775,1,1785654,0,56334
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Boosted,4,5,1,1,0.9999938487657548,1,1729818,0,55836
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Boosted,5,6,1,1,0.9999938487657548,1,1674858,0,54960
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Boosted,6,7,1,0.9999969243828775,0.9999938487657548,1,1618860,6,55992
pfizer,covidadmittedproxy1,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 hospitalisation (A&E proxy),Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,Boosted,7,8,1,0.9999969243828775,0.9999907731486323,1,1555146,0,63714
