treatment,outcome,treatment_descr,outcome_descr,treated_descr,n_events,time,leadtime,interval,n.risk,n.event,n.censor,sumerand,surv,surv.ll,surv.ul,se.surv_greenwood,haz_km,cml.haz_km,se.haz_km,haz_ac,cml.haz_ac,se.haz_ac,llsurv,se.llsurv
pfizer,coviddeath,BNT162b2,COVID-19 death,Unboosted,446,54,55,1,154486,5,13523,2.0951050506719833e-10,0.9992564929649533,0.9991561336503367,0.9993441306763087,4.7535006680021985e-5,3.236539233328587e-5,7.4491407752599e-4,1.4474009240955861e-5,3.384736193661066e-5,7.449225739418389e-4,1.513700042769237e-5,-7.202230272580408,0.06385956263872974
pfizer,coviddeath,BNT162b2,COVID-19 death,Unboosted,446,55,56,1,140958,4,10456,2.013227515590659e-10,0.9992282227354838,0.999123622886447,0.9993186874697861,4.9603026592175116e-5,2.8377247123256574e-5,7.732913246492466e-4,1.4188422243161488e-5,2.947070611811859e-5,7.733002237067661e-4,1.4735353057459547e-5,-7.164843197060867,0.06419421323938501
pfizer,coviddeath,BNT162b2,COVID-19 death,Unboosted,446,56,57,1,130498,6,9881,3.523412633232734e-10,0.9991815768568593,0.9990713229619285,0.9992791091485289,5.3028279286498463e-5,4.597771613358059e-5,8.192690407828272e-4,1.876989249769244e-5,4.778801237709521e-5,8.192789968478517e-4,1.950937435204587e-5,-7.10708587662923,0.06477859465185797
pfizer,coviddeath,BNT162b2,COVID-19 death,Unboosted,446,57,58,1,120611,2,8992,1.374875461297347e-10,0.9991646147191776,0.9990515338012999,0.9992649740337942,5.430619710034538e-5,1.658223545116117e-5,8.358512762339884e-4,1.1725313917580914e-5,1.7224451831820452e-5,8.358613697859095e-4,1.2179526692049611e-5,-7.087047784245101,0.06502466855568187
pfizer,coviddeath,BNT162b2,COVID-19 death,Unboosted,446,58,59,1,111617,4,7322,3.2108119028018646e-10,0.9991292769323408,0.9990091284570957,0.9992338767813778,5.717931073118944e-5,3.583683489074245e-5,8.716881111247307e-4,1.79180963728109e-5,3.705281879318969e-5,8.716988468313152e-4,1.8526409393415458e-5,-7.045066552843896,0.06565246221084901
pfizer,coviddeath,BNT162b2,COVID-19 death,Unboosted,446,59,60,1,104291,0,5890,0,0.9991292769323408,0.9990091284570957,0.9992338767813778,5.717931073118944e-5,0,8.716881111247307e-4,NaN,0,8.716988468313152e-4,NaN,-7.045066552843896,0.06565246221084901
pfizer,coviddeath,BNT162b2,COVID-19 death,Unboosted,446,60,61,1,98401,2,4993,2.0655694363954956e-10,0.9991094877717122,0.9989850987620466,0.9992169146436961,5.8953621072875145e-5,2.0324996697188037e-5,8.920131078219188e-4,1.437179693658677e-5,2.085429624570532e-5,8.920240500840847e-4,1.4746214291409745e-5,-7.022017463770059,0.06614870145824765
pfizer,coviddeath,BNT162b2,COVID-19 death,Unboosted,446,61,62,1,93406,2,9961,2.2923965498724032e-10,0.9990882850996101,0.9989596555555241,0.9991999525060145,6.0862154492912794e-5,2.1411900734428195e-5,9.13425008556347e-4,1.5140338113095946e-5,2.2618165779846084e-5,9.134361800565925e-4,1.5993458399907938e-5,-6.998297047688458,0.06669078247089687
pfizer,coviddeath,BNT162b2,COVID-19 death,Unboosted,446,62,63,1,83443,2,7108,2.87250362650459e-10,0.999064255404561,0.9989313853260546,0.9991801633453858,6.317227723450934e-5,2.396845750991695e-5,9.373934660662639e-4,1.6948055726815887e-5,2.5035049068696175e-5,9.374049248145982e-4,1.770245296242614e-5,-6.972395218793503,0.06745379859734123
pfizer,coviddeath,BNT162b2,COVID-19 death,Unboosted,446,63,64,1,76333,1,6940,1.716251885004926e-10,0.9990501202898263,0.9989158366998464,0.999168855253598,6.451303191977559e-5,1.31004938886196e-5,0.00095049395995488355,1.3100408076868492e-5,1.372448104306056e-5,9.505055045154471e-4,1.3724481042737415e-5,-6.958516604873761,0.06793688280256496
pfizer,coviddeath,BNT162b2,COVID-19 death,Unboosted,446,64,65,1,69392,2,6149,4.15359074763404e-10,0.9990218500603569,0.9988804989130097,0.9991462390700224,6.764789507594477e-5,2.8821766197832605e-5,9.793157261527162e-4,2.0379772627391074e-5,3.015840703294052e-5,9.793276860682674e-4,2.1325214120351817e-5,-6.928644256353308,0.06914353382054034
pfizer,coviddeath,BNT162b2,COVID-19 death,Unboosted,446,65,66,1,63241,2,5497,5.000878155454317e-10,0.9989907528079405,0.9988409205917523,0.9991207958635,7.123921652803252e-5,3.162505336727756e-5,0.0010109407795199938,2.2361936084290236e-5,3.3062496383789456e-5,0.0010109532395180948,2.3378715392738737e-5,-6.896861591726507,0.07053864577871853
pfizer,coviddeath,BNT162b2,COVID-19 death,Unboosted,446,66,67,1,57742,1,4519,2.9993274110257905e-10,0.9989723771587854,0.9988183044081769,0.9991066607487652,7.330870848946127e-5,1.7318416404004016e-5,0.0010282591959239976,1.7318266439581355e-5,1.802386359540031e-5,0.0010282718058876132,1.8023863594668406e-5,-6.879875744282965,0.07136646956267564
pfizer,coviddeath,BNT162b2,COVID-19 death,Unboosted,446,67,68,1,53222,1,3596,3.530415156042327e-10,0.9989540015096302,0.9987942747131278,0.9990925256340305,7.5672106925079e-5,1.878922250197287e-5,0.0010470484184259706,1.8789045983702593e-5,1.9446362071815414e-5,0.00104706120490921,1.944636207089618e-5,-6.861767891391407,0.07234666072329127
pfizer,coviddeath,BNT162b2,COVID-19 death,Unboosted,446,68,69,1,49625,1,7385,4.0607636428460917e-10,0.9989342123490016,0.9987688315066053,0.9990769770078223,7.830228308471016e-5,2.0151133501259446e-5,0.00106719955192723,2.01509304661459e-5,2.1771314116520073e-5,0.001067212541447296,2.1771314115230146e-5,-6.842705131140991,0.07344918638578739
pfizer,coviddeath,BNT162b2,COVID-19 death,Unboosted,446,69,70,1,42239,1,5148,5.605095626513045e-10,0.9989101826539526,0.9987377342541889,0.9990600148701406,8.17939191957717e-5,2.3674802907265797e-5,0.001090874354834496,2.3674522657460725e-5,2.5211461130229802e-5,0.0010908876246070748,2.5211461128226694e-5,-6.8207635796296255,0.07506107321185583
pfizer,coviddeath,BNT162b2,COVID-19 death,Unboosted,446,70,NA,NA,37090,2,37088,1.4539174467999975e-9,0.9988564692179606,0.9986656451690418,0.9990204365488834,9.022259169873157e-5,NA,NA,NA,NA,0.001144811968765343,NA,-6.772514874880334,0.07890023969976276
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,0,1,1,NA,NA,NA,0,0.9999999999999999,0.9999999999999999,0.9999999999999999,0,0,0,0,0,0,0,NA,NA
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,1,2,1,4244751,0,167931,0,0.9999999999999999,NA,NA,0,0,0,NaN,0,-0,NaN,-Inf,NaN
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,2,3,1,4076820,0,230073,0,0.9999999999999999,NA,NA,0,0,0,NaN,0,-0,NaN,-Inf,NaN
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,3,4,1,3846747,0,202381,0,0.9999999999999999,NA,NA,0,0,0,NaN,0,-0,NaN,-Inf,NaN
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,4,5,1,3644366,0,199525,0,0.9999999999999999,NA,NA,0,0,0,NaN,0,-0,NaN,-Inf,NaN
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,5,6,1,3444841,0,213775,0,0.9999999999999999,NA,NA,0,0,0,NaN,0,-0,NaN,-Inf,NaN
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,6,7,1,3231066,1,178379,9.57874199876698e-14,0.9999999999999999,0.9999985864885265,0.9999999999999999,3.094953322687614e-7,3.094953801624603e-7,3.094953801624603e-7,3.094953322687614e-7,3.1828117977921473e-7,3.0949542810667024e-7,3.182811797792107e-7,-14.988322516799458,0.9999999998368194
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,7,8,1,3052686,1,192309,1.0730893194984763e-13,0.9999999999999999,0.9999985864885265,0.9999999999999999,4.5066183903468096e-7,3.275803669293206e-7,6.370757470917809e-7,3.275803132748678e-7,3.3823423464864733e-7,6.37075848725737e-7,3.3823423464864246e-7,-14.266377116679783,0.7073916348295874
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,8,9,1,2860376,1,162964,1.222232706113384e-13,0.9999999999999999,0.999997172977053,0.9999999999999999,5.703674084101977e-7,3.4960438767490705e-7,9.86680134766688e-7,3.4960432656328774e-7,3.598554604557533e-7,9.86680297512696e-7,3.598554604557475e-7,-13.82891976334519,0.5780676604352896
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,9,10,1,2697411,1,142072,1.374377107202154e-13,0.9999999999999999,0.999997172977053,0.9999999999999999,6.802617709172037e-7,3.7072585527381625e-7,1.357405990040504e-6,3.7072578655498e-7,3.807530114231615e-7,1.3574062214373372e-6,3.807530114231546e-7,-13.509934869338695,0.5011489438946806
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,10,11,1,2555338,3,128850,4.5943603782453e-13,0.9999985864885265,0.9999957594655795,0.9999999999999999,9.603065667734032e-7,1.1740129877143453e-6,2.5314189777548497e-6,6.7781631660606435e-07,1.2043783972252728e-6,2.5314198983031366e-6,6.953481918440552e-7,-12.88673018802674,0.37935586994451087
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,11,12,1,2426485,1,120033,1.6984194595370116e-13,0.999997172977053,0.9999943459541061,0.9999985864885265,1.0450018603666155e-6,4.121187643855206e-7,2.94353774214037e-6,4.121186794645739e-7,4.22570683398212e-7,2.94353874752873e-6,4.2257068339820257e-7,-12.735898044804339,0.3550165382575485
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,12,13,1,2306451,1,143081,1.8798003372278699e-13,0.999997172977053,0.9999943459541061,0.9999985864885265,1.1313738132490978e-6,4.3356654877992206e-7,3.3771042909202923e-6,4.3356645478993577e-7,4.474453109968634e-7,3.377105390309669e-6,4.474453109968522e-7,-12.598491608783178,0.3350140144487493
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,13,14,1,2163369,1,117162,2.1366775964750609e-13,0.999997172977053,0.9999929324426325,0.9999985864885265,1.2221585989243072e-6,4.62241993853106e-7,3.839346284773398e-6,4.622418870192632e-7,4.751073445656628e-7,3.83934749111102e-6,4.751073445656494e-7,-12.470208129993228,0.3183257816736977
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,14,15,1,2046206,5,121154,1.1941870518455065e-12,0.9999943459541061,0.9999901054196856,0.999997172977053,1.639462225015077e-6,2.443546739673327e-6,6.282893024446725e-6,1.0927859880822424e-6,2.518096933134202e-6,6.282897216304337e-6,1.1261271832834712e-6,-11.977679343692978,0.2609421209956447
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,15,16,1,1925047,2,104435,5.396942267528389e-13,0.9999929324426325,0.9999886919082122,0.9999957594655795,1.7965291887370826e-6,1.0389356727394188e-6,7.321828697186144e-6,7.346380777895006e-7,1.0679034412387467e-6,7.321833428662379e-6,7.551217649522599e-7,-11.824649792956526,0.24536782490023362
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,16,17,1,1820610,4,93510,1.2067772041832558e-12,0.9999915189311591,0.9999858648852652,0.9999943459541061,2.105767597309747e-6,2.1970658185992606e-6,9.518894515785404e-6,1.0985317025244146e-6,2.2549782873778154e-6,9.518901660850492e-6,1.127489143688191e-6,-11.562231087576235,0.22122170361949942
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,17,18,1,1727096,2,81021,6.704980851528163e-13,0.9999901054196856,0.9999844513737918,0.9999943459541061,2.2593651036588964e-6,1.1580132198789182e-6,1.0676907735664322e-5,8.188385263667206e-7,1.1858285191165934e-6,1.067691555122024e-5,8.385073871915973e-7,-11.447426572210249,0.2116144139193709
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,18,19,1,1646073,1,77520,3.69064337078018e-13,0.9999901054196856,0.9999844513737918,0.9999929324426325,2.33961118075975e-6,6.075064714626873e-7,1.128441420712701e-5,6.075062869306029e-7,6.221565501419295e-7,1.1284422207218743e-5,6.221565501418994e-7,-11.392087349074773,0.20733339634991582
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,19,20,1,1568552,3,100670,1.2193383794035073e-12,0.9999872783967387,0.9999816243508448,0.9999915189311591,2.5870960043087974e-6,1.912591995674992e-6,1.3197006202802002e-5,1.1042344475763825e-6,1.97600406529903e-6,1.3197016031863943e-5,1.1408464790196333e-6,-11.23551981211908,0.1960390242942005
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,20,21,1,1467879,2,73815,9.282181852793985e-13,0.9999858648852652,0.9999802108393713,0.9999901054196856,2.760659097683125e-6,1.3625101251533675e-6,1.4559516327955369e-5,9.634394925825751e-7,1.3976528516835252e-6,1.4559527085250043e-5,9.882898091698952e-7,-11.137264996131885,0.18961462660854156
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,21,22,1,1394062,1,77616,5.145601309078094e-13,0.9999858648852652,0.9999787973278979,0.9999901054196856,2.8523274933275026e-6,7.173282106534717e-7,1.527684453860884e-5,7.173279533735447e-7,7.378693358843936e-7,1.5276855553154307e-5,7.378693358843434e-7,-11.089171583809371,0.1867119223802902
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,22,23,1,1316445,3,68750,1.7310786723772065e-12,0.9999830378623182,0.9999759703049509,0.9999886919082122,3.141138796894594e-6,2.2788646696215947e-6,1.7555709208230436e-5,1.3157016312972112e-6,2.339968574222048e-6,1.755572281943025e-5,1.3509814862214396e-6,-10.95013057462985,0.17892706410607653
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,23,24,1,1247692,1,60246,6.423704686492652e-13,0.9999830378623182,0.9999745567934775,0.9999872783967387,3.24177173937145e-6,8.014798523994704e-7,1.8357189060629908e-5,8.014795312144292e-7,8.2130902696645e-7,1.835720299290227e-5,8.213090269663806e-7,-10.905488526811734,0.17659723276105768
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,24,25,1,1187445,2,53118,1.4184163243785269e-12,0.9999802108393713,0.9999731432820039,0.9999858648852652,3.4536079801729396e-6,1.6842885354690112e-6,2.0041477596098916e-5,1.1909708419343622e-6,1.7228235354923184e-6,2.0041492946790138e-5,1.2182202047339488e-6,-10.817705786179653,0.17232634342640896
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,25,26,1,1134325,0,48885,0,0.9999802108393713,0.9999731432820039,0.9999858648852652,3.4536079801729396e-6,0,2.0041477596098916e-5,NaN,0,2.0041492946790138e-5,NaN,-10.817705786179653,0.17232634342640896
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,26,27,1,1085440,3,76095,2.5463072772307114e-12,0.9999773838164244,0.9999689027475835,0.9999844513737918,3.8044097164386183e-6,2.7638561320754715e-6,2.2805333728174388e-5,1.5957108766929546e-6,2.8642598609306363e-6,2.2805352898319368e-5,1.653681201735647e-6,-10.68851527331743,0.16682471414921432
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,27,28,1,1009342,1,52382,9.815755678269733e-13,0.9999773838164244,0.9999674892361101,0.9999830378623182,3.931289033510871e-6,9.907444652060451e-7,2.3796078193380435e-5,9.907439744186259e-7,1.0171382713023082e-6,2.3796097854334486e-5,1.0171382713021767e-6,-10.645988946429283,0.16521122950611689
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,28,29,1,956959,1,52960,1.0919777550717174e-12,0.9999759703049509,0.9999660757246366,0.9999830378623182,4.067791129019728e-6,1.0449768485379206e-6,2.4841055041918355e-5,1.044976302549471e-6,1.0747158585609448e-6,2.4841075248786065e-5,1.0747158585607896e-6,-10.603012014847684,0.16375668677140437
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,29,30,1,903998,1,49719,1.223673460867997e-12,0.9999745567934775,0.9999646622131632,0.9999816243508448,4.215506852273805e-6,1.1061971376042868e-6,2.5947252179522643e-5,1.1061965257680642e-6,1.1374778476189176e-6,2.5947272998278606e-5,1.1374778476187336e-6,-10.559444040645916,0.1624685659598864
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,30,31,1,854278,2,43081,2.7405174260307533e-12,0.9999717297705305,0.9999618351902162,0.9999802108393713,4.528882554791225e-6,2.3411582646398478e-6,2.828841044416249e-5,1.655446946922713e-6,2.4017201119441745e-6,2.828843400329952e-5,1.6982725776666152e-6,-10.473057529315524,0.1601011449085634
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,31,32,1,811195,0,35405,0,0.9999717297705305,0.9999618351902162,0.9999802108393713,4.528882554791225e-6,0,2.828841044416249e-5,NaN,0,2.828843400329952e-5,NaN,-10.473057529315524,0.1601011449085634
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,32,33,1,775790,0,34005,0,0.9999717297705305,0.9999618351902162,0.9999802108393713,4.528882554791225e-6,0,2.828841044416249e-5,NaN,0,2.828843400329952e-5,NaN,-10.473057529315524,0.1601011449085634
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,33,34,1,741785,0,56020,0,0.9999717297705305,0.9999618351902162,0.9999802108393713,4.528882554791225e-6,0,2.828841044416249e-5,NaN,0,2.828843400329952e-5,NaN,-10.473057529315524,0.1601011449085634
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,34,35,1,685765,1,38945,2.1264246670965643e-12,0.999970316259057,0.9999604216787427,0.9999787973278979,4.757837275407179e-6,1.4582254854068084e-6,2.9746635929569298e-5,1.4582244221956377e-6,1.5008434740324062e-6,2.9746660551869146e-5,1.5008434740319836e-6,-10.422793682630518,0.15995001519535748
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,35,36,1,646819,2,37788,4.780417210701869e-12,0.9999674892361101,0.9999561811443223,0.9999773838164244,5.2361224971455655e-6,3.092055118974551e-6,3.283869104854385e-5,2.1864097621718943e-6,3.185098833616807e-6,3.283872045130417e-5,2.252204983996951e-6,-10.323902237254105,0.1594548866572492
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,36,37,1,609029,0,36865,0,0.9999674892361101,0.9999561811443223,0.9999773838164244,5.2361224971455655e-6,0,3.283869104854385e-5,NaN,0,3.283872045130417e-5,NaN,-10.323902237254105,0.1594548866572492
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,37,38,1,572164,1,33067,3.0546376555631663e-12,0.9999660757246366,0.9999533541213753,0.9999759703049509,5.520082366568514e-6,1.747750644919988e-6,3.458644169346384e-5,1.7477491176031624e-6,1.7997588323164696e-6,3.458647262347131e-5,1.799758832315741e-6,-10.272047916986754,0.15960787184471725
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,38,39,1,539096,2,28357,6.88175786630202e-12,0.9999618351902162,0.9999477000754815,0.9999731432820039,6.11165395254759e-6,3.709914375176221e-6,3.8296356068640055e-5,2.623300746184445e-6,3.810129801597016e-6,3.829639388030787e-5,2.6941686199053158e-6,-10.170154820771645,0.1595943479806109
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,39,40,1,510737,1,24695,3.833594806263716e-12,0.9999604216787427,0.999946286564008,0.9999717297705305,6.417589418815366e-6,1.9579548769719054e-6,4.025431094561196e-5,1.957952960177317e-6,2.006464829681233e-6,4.025435067415469e-5,2.0064648296802233e-6,-10.120292468657798,0.15943240053380206
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,40,41,1,486041,1,39937,4.2330664116471495e-12,0.9999590081672692,0.999943459541061,0.999970316259057,6.739287253489553e-6,2.0574395987169806e-6,4.2311750544328946e-5,2.0574374821870408e-6,2.1455912391218524e-6,4.231179238940921e-5,2.145591239120618e-6,-10.070444730872465,0.15928354792486482
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,41,42,1,446103,0,26771,0,0.9999590081672692,0.999943459541061,0.999970316259057,6.739287253489553e-6,0,4.2311750544328946e-5,NaN,0,4.231179238940921e-5,NaN,-10.070444730872465,0.15928354792486482
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,42,43,1,419332,0,27092,0,0.9999590081672692,0.999943459541061,0.999970316259057,6.739287253489553e-6,0,4.2311750544328946e-5,NaN,0,4.231179238940921e-5,NaN,-10.070444730872465,0.15928354792486482
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,43,44,1,392240,0,23869,0,0.9999590081672692,0.999943459541061,0.999970316259057,6.739287253489553e-6,0,4.2311750544328946e-5,NaN,0,4.231179238940921e-5,NaN,-10.070444730872465,0.15928354792486482
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,44,45,1,368371,0,21742,0,0.9999590081672692,0.999943459541061,0.999970316259057,6.739287253489553e-6,0,4.2311750544328946e-5,NaN,0,4.231179238940921e-5,NaN,-10.070444730872465,0.15928354792486482
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,45,46,1,346629,2,17408,1.6645724904465502e-11,0.9999519406099019,0.9999349784722202,0.9999660757246366,7.877918052942909e-6,5.769857686460164e-6,4.808160823078911e-5,4.079893726323284e-6,5.918490548170594e-6,4.808166672142847e-5,4.1850048009815894e-6,-9.942609602751045,0.16385240742847418
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,46,47,1,329219,0,14106,0,0.9999519406099019,0.9999349784722202,0.9999660757246366,7.877918052942909e-6,0,4.808160823078911e-5,NaN,0,4.808166672142847e-5,NaN,-9.942609602751045,0.16385240742847418
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,47,48,1,315113,0,26432,0,0.9999519406099019,0.9999349784722202,0.9999660757246366,7.877918052942909e-6,0,4.808160823078911e-5,NaN,0,4.808166672142847e-5,NaN,-9.942609602751045,0.16385240742847418
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,48,49,1,288681,0,18299,0,0.9999519406099019,0.9999349784722202,0.9999660757246366,7.877918052942909e-6,0,4.808160823078911e-5,NaN,0,4.808166672142847e-5,NaN,-9.942609602751045,0.16385240742847418
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,49,50,1,270382,0,16925,0,0.9999519406099019,0.9999349784722202,0.9999660757246366,7.877918052942909e-6,0,4.808160823078911e-5,NaN,0,4.808166672142847e-5,NaN,-9.942609602751045,0.16385240742847418
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,50,51,1,253457,1,15852,1.5566577323819567e-11,0.9999491135869549,0.9999279109148529,0.9999632487016896,8.810565292237428e-6,3.945442422186012e-6,5.202705065297512e-5,3.945434638920382e-6,4.072813764481398e-6,5.202711692699691e-5,4.072813764472953e-6,-9.863745495940634,0.16935444846647943
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,51,52,1,237604,0,14444,0,0.9999491135869549,0.9999279109148529,0.9999632487016896,8.810565292237428e-6,0,5.202705065297512e-5,NaN,0,5.202711692699691e-5,NaN,-9.863745495940634,0.16935444846647943
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,52,53,1,223160,0,11114,0,0.9999491135869549,0.9999279109148529,0.9999632487016896,8.810565292237428e-6,0,5.202705065297512e-5,NaN,0,5.202711692699691e-5,NaN,-9.863745495940634,0.16935444846647943
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,53,54,1,212046,0,10111,0,0.9999491135869549,0.9999279109148529,0.9999632487016896,8.810565292237428e-6,0,5.202705065297512e-5,NaN,0,5.202711692699691e-5,NaN,-9.863745495940634,0.16935444846647943
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,54,55,1,201935,0,19854,0,0.9999491135869549,0.9999279109148529,0.9999632487016896,8.810565292237428e-6,0,5.202705065297512e-5,NaN,0,5.202711692699691e-5,NaN,-9.863745495940634,0.16935444846647943
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,55,56,1,182081,1,14659,3.0162902161129953e-11,0.999943459541061,0.999919429846012,0.9999604216787427,1.0381938190245365e-5,5.492061225498542e-6,5.7519111878473665e-5,5.492046144109583e-6,5.722427911714382e-6,5.7519193233901064e-5,5.722427911690958e-6,-9.763391870486059,0.18050558056174842
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,56,57,1,167421,0,13340,0,0.999943459541061,0.999919429846012,0.9999604216787427,1.0381938190245365e-5,0,5.7519111878473665e-5,NaN,0,5.7519193233901064e-5,NaN,-9.763391870486059,0.18050558056174842
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,57,58,1,154081,1,11893,4.212157887609694e-11,0.9999363919836937,0.9999081217542243,0.9999561811443223,1.224334220713613e-5,6.490092873229016e-6,6.400920475170268e-5,6.490071812542093e-6,6.750644686567567e-6,6.400930716787655e-5,6.750644686529113e-6,-9.656482060679648,0.1912866497360748
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,58,59,1,142187,0,9357,0,0.9999363919836937,0.9999081217542243,0.9999561811443223,1.224334220713613e-5,0,6.400920475170268e-5,NaN,0,6.400930716787655e-5,NaN,-9.656482060679648,0.1912866497360748
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,59,60,1,132830,0,7006,0,0.9999363919836937,0.9999081217542243,0.9999561811443223,1.224334220713613e-5,0,6.400920475170268e-5,NaN,0,6.400930716787655e-5,NaN,-9.656482060679648,0.1912866497360748
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,60,61,1,125824,0,5735,0,0.9999363919836937,0.9999081217542243,0.9999561811443223,1.224334220713613e-5,0,6.400920475170268e-5,NaN,0,6.400930716787655e-5,NaN,-9.656482060679648,0.1912866497360748
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,61,62,1,120089,0,13635,0,0.9999363919836937,0.9999081217542243,0.9999561811443223,1.224334220713613e-5,0,6.400920475170268e-5,NaN,0,6.400930716787655e-5,NaN,-9.656482060679648,0.1912866497360748
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,62,63,1,106454,0,9126,0,0.9999363919836937,0.9999081217542243,0.9999561811443223,1.224334220713613e-5,0,6.400920475170268e-5,NaN,0,6.400930716787655e-5,NaN,-9.656482060679648,0.1912866497360748
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,63,64,1,97328,0,8929,0,0.9999363919836937,0.9999081217542243,0.9999561811443223,1.224334220713613e-5,0,6.400920475170268e-5,NaN,0,6.400930716787655e-5,NaN,-9.656482060679648,0.1912866497360748
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,64,65,1,88399,0,7783,0,0.9999363919836937,0.9999081217542243,0.9999561811443223,1.224334220713613e-5,0,6.400920475170268e-5,NaN,0,6.400930716787655e-5,NaN,-9.656482060679648,0.1912866497360748
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,65,66,1,80616,1,6833,1.5387316829303527e-10,0.9999236703804324,0.9998812650362282,0.9999519406099019,1.7428292044116693e-5,1.2404485461943038e-5,7.641369021364572e-5,1.2404408526074662e-5,1.295353566756046e-5,7.641386956605955e-5,1.2953535667288768e-5,-9.479346339445208,0.22809502983182578
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,66,67,1,73782,0,5454,0,0.9999236703804324,0.9998812650362282,0.9999519406099019,1.7428292044116693e-5,0,7.641369021364572e-5,NaN,0,7.641386956605955e-5,NaN,-9.479346339445208,0.22809502983182578
pfizer,coviddeath,BNT162b2,COVID-19 death,Boosted,58,67,68,1,68328,0,4331,0,0.9999236703804324,0.9998812650362282,0.9999519406099019,1.7428292044116693e-5,0,7.641369021364572e-5,NaN,0,7.641386956605955e-5,NaN,-9.479346339445208,0.22809502983182578
