treatment,outcome,subgroup,subgroup_variable,subgroup_level,treatment_descr,outcome_descr,subgroup_descr,subgroup_variable_descr,model,term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,estimate,std.error,robust.se,statistic,p.value,conf.low,conf.high,n,model_descr,period_id,term_left,term_right,term_midpoint,hr,hr.ll,hr.ul
moderna,postest,vax12_type-az-az,vax12_type,az-az,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,0,treated_period_5,treated_period_5,treated_period_5,numeric,continuous,NA,NA,NA,NA,treated_period_5,-1.5223130652281545,0.7303192906855805,0.727829820211416,-2.0915783098663936,0.036476254489155605,-2.9488332997167923,-0.09579283073951683,NA,Unadjusted,5,42,56,49,0.21820657672457555,0.05240080633417334,0.9086522413836671
moderna,postest,vax12_type-az-az,vax12_type,az-az,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,1,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,-0.15172738428514979,0.023859590832440703,0.02384857101622521,-6.362116379296818,1.9899256980200667e-10,-0.19846972455969697,-0.10498504401060259,NA,region- and trial-stratified,1,0,7,3.5,0.8592224863679424,0.8199845957592871,0.9003379879309732
moderna,postest,vax12_type-az-az,vax12_type,az-az,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,1,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-0.8371893850576221,0.032008969935573714,0.03232458069897521,-25.89946619428736,6.752549902905337e-148,-0.900544399042972,-0.7738343710722722,NA,region- and trial-stratified,2,7,14,10.5,0.4329256022364555,0.4063483838435931,0.461241103751846
moderna,postest,vax12_type-az-az,vax12_type,az-az,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,1,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-1.8831113657096392,0.052473972955962844,0.052815231329403974,-35.654702598287194,1.992299867376406e-278,-1.9866273169504225,-1.779595414468856,NA,region- and trial-stratified,3,14,28,21,0.15211607995042584,0.13715723411926609,0.16870638962698384
moderna,postest,vax12_type-az-az,vax12_type,az-az,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,1,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,-2.0888794201668808,0.14202254416734864,0.1433426505589197,-14.572630072221706,4.194271317788911e-48,-2.3698258527108735,-1.807932987622888,NA,region- and trial-stratified,4,28,42,35,0.1238258148133996,0.09349700711071567,0.16399276177948421
moderna,postest,vax12_type-az-az,vax12_type,az-az,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,1,treated_period_5,treated_period_5,treated_period_5,numeric,continuous,NA,NA,NA,NA,treated_period_5,-1.5331762301198646,0.7320123781086372,0.7295931986953854,-2.101412448555439,0.035604776121871795,-2.9631526229281953,-0.10319983731153393,NA,region- and trial-stratified,5,42,56,49,0.21584899130525753,0.05165580891085075,0.9019467128644721
moderna,postest,vax12_type-az-az,vax12_type,az-az,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,2,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,-0.14101434662244933,0.024233862658957692,0.024222625371605126,-5.821596315804513,5.828819886714767e-9,-0.1884898199618015,-0.09353887328309715,NA,Demographic adjustment,1,0,7,3.5,0.8684768518987899,0.8282089345943178,0.9107026147375343
moderna,postest,vax12_type-az-az,vax12_type,az-az,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,2,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-0.8034306052808615,0.03241636762965918,0.03262018144212634,-24.629863163277673,6.049224120455832e-134,-0.867364986076591,-0.7394962244851321,NA,Demographic adjustment,2,7,14,10.5,0.44779013486716607,0.4200569481442893,0.47735433438296
moderna,postest,vax12_type-az-az,vax12_type,az-az,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,2,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-1.792047653403969,0.0528231228703749,0.053023136007069656,-33.79746632045741,2.148688536432412e-250,-1.8959710903251945,-1.6881242164827437,NA,Demographic adjustment,3,14,28,21,0.16661864289085948,0.15017243321892962,0.18486596749963505
moderna,postest,vax12_type-az-az,vax12_type,az-az,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,2,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,-1.8362348659375136,0.141882915035122,0.1419524479456749,-12.935563229175443,2.835375276600113e-38,-2.1144565514283333,-1.5580131804466941,NA,Demographic adjustment,4,28,42,35,0.15941652213836596,0.12069886535898651,0.21055398868171696
moderna,postest,vax12_type-az-az,vax12_type,az-az,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,2,treated_period_5,treated_period_5,treated_period_5,numeric,continuous,NA,NA,NA,NA,treated_period_5,-1.1930136298754923,0.7325139000204992,0.7001764996423436,-1.7038755663534755,0.08840433663945951,-2.5653343519958076,0.179307092244823,NA,Demographic adjustment,5,42,56,49,0.30330583385329796,0.07689346765897039,1.1963880892645933
moderna,postest,vax12_type-az-az,vax12_type,az-az,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,3,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,-0.17780850084361446,0.02431339886113482,0.024285834194089823,-7.321490356171737,2.4523195052782587e-13,-0.22540786119854184,-0.1302091404886871,NA,Full adjustment,1,0,7,3.5,0.8371027126039348,0.7981906013851989,0.8779118048155207
moderna,postest,vax12_type-az-az,vax12_type,az-az,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,3,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-0.8495379469395646,0.032494569220749295,0.03268609912768505,-25.990802500504195,6.291896714630626e-149,-0.9136015240249334,-0.7854743698541958,NA,Full adjustment,2,7,14,10.5,0.4276124659581918,0.4010771308048599,0.45590338366066246
moderna,postest,vax12_type-az-az,vax12_type,az-az,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,3,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-1.8555401071288558,0.052908630848114674,0.053142554830587344,-34.91627591191494,4.2101364093142785e-267,-1.959697600643252,-1.7513826136144595,NA,Full adjustment,3,14,28,21,0.15636846414106836,0.14090102285799858,0.17353384724877857
moderna,postest,vax12_type-az-az,vax12_type,az-az,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,3,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,-1.9052326114199274,0.14188035356558987,0.1416645173990364,-13.448904823875726,3.1246584273700435e-41,-2.1828899634092864,-1.6275752594305684,NA,Full adjustment,4,28,42,35,0.14878802880186373,0.1127153163538872,0.19640522895077484
moderna,postest,vax12_type-az-az,vax12_type,az-az,mRNA-1273,Positive SARS-CoV-2 test,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,3,treated_period_5,treated_period_5,treated_period_5,numeric,continuous,NA,NA,NA,NA,treated_period_5,-1.2503423110622824,0.7324835166841861,0.699700079214454,-1.7869689431306464,0.07394250827879355,-2.6217292663024345,0.12104464417786986,NA,Full adjustment,5,42,56,49,0.2864067398827794,0.07267707608076415,1.1286753000234295
moderna,covidemergency,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,COVID-19 A&E attendance,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,0,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,-0.5229689959381366,0.9131778278667505,0.9188866848941319,-0.5691332832822468,0.5692656926734319,-2.32395380420404,1.2780158123277667,NA,Unadjusted,1,0,7,3.5,0.5927580366173578,0.09788579821134123,3.5895103926705825
moderna,covidemergency,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,COVID-19 A&E attendance,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,0,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-1.0982092229787206,0.8661027374438255,0.8715807546685264,-1.2600200464458213,0.20766213073242762,-2.8064761117472727,0.6100576657898313,NA,Unadjusted,2,7,14,10.5,0.33346771564375965,0.06041752230372029,1.8405375317719705
moderna,covidemergency,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,COVID-19 A&E attendance,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,0,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-1.2511754801859967,0.9146103462633498,0.8836053519558222,-1.4159890243043163,0.15677871799796966,-2.9830101465662464,0.4806591861942531,NA,Unadjusted,3,14,28,21,0.28616821401027964,0.05064016987621461,1.6171400473183946
moderna,covidemergency,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,COVID-19 A&E attendance,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,0,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,-18.46387734951421,3918.568932620236,0.7076706052689581,-26.09106159283924,4.6051196952553257e-150,-19.85088624875903,-17.07686845026939,NA,Unadjusted,4,28,42,35,9.577230778722087e-9,2.392597481628841e-9,3.833630608290112e-8
moderna,covidemergency,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,COVID-19 A&E attendance,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,1,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,-0.5311988428043997,0.9133875070462486,0.9174153192108245,-0.57901675683958,0.5625778665385779,-2.3292998273229326,1.266902141714133,NA,region- and trial-stratified,1,0,7,3.5,0.5878997476554597,0.0973638947680269,3.5498386143736367
moderna,covidemergency,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,COVID-19 A&E attendance,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,1,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-1.144014015253256,0.8720807761856675,0.915177133655612,-1.2500465463812136,0.21128254452044493,-2.9377282366928545,0.6497002061863424,NA,region- and trial-stratified,2,7,14,10.5,0.31853783645348455,0.052985963682060204,1.914966647795838
moderna,covidemergency,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,COVID-19 A&E attendance,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,1,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-1.3895567659016121,0.9205110031214594,0.8271804078907433,-1.6798714677550115,0.0929823262445365,-3.0108005740846204,0.23168704228139592,NA,region- and trial-stratified,3,14,28,21,0.2491857277695895,0.04925223291162806,1.2607251134272974
moderna,covidemergency,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,COVID-19 A&E attendance,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,1,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,-19.044379571262485,5607.959725885292,0.7091275659324043,-26.8560700305336,7.164341215483516e-159,-20.43424406093455,-17.65451508159042,NA,region- and trial-stratified,4,28,42,35,5.359583493805945e-9,1.3351208018183743e-9,2.1515008370744283e-8
moderna,covidemergency,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,COVID-19 A&E attendance,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,2,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,-0.7742551312706952,0.9252310684182973,0.8670927823507898,-0.8929322755652506,0.37189344159545074,-2.4737257559328705,0.9252154933914801,NA,Demographic adjustment,1,0,7,3.5,0.4610470726766499,0.08427030280498597,2.52241176486115
moderna,covidemergency,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,COVID-19 A&E attendance,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,2,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-1.4114751147160032,0.8854224018879717,0.8894690719199195,-1.5868737421856989,0.11254124301133973,-3.154802461041312,0.33185223160930577,NA,Demographic adjustment,2,7,14,10.5,0.24378340929651127,0.04264682456995016,1.3935469111129601
moderna,covidemergency,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,COVID-19 A&E attendance,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,2,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-1.6037233567951874,0.9401422922151808,0.7695499969535655,-2.083975522245315,0.03716239385373116,-3.1120136351270835,-0.09543307846329108,NA,Demographic adjustment,3,14,28,21,0.20114618297180678,0.04451123565157398,0.9089791899025133
moderna,covidemergency,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,COVID-19 A&E attendance,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,2,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,-21.517933721818338,18542.965622231717,0.7415472848107386,-29.017615144137775,3.9446859673191274e-185,-22.97133969288085,-20.064527750755826,NA,Demographic adjustment,4,28,42,35,4.5173123678983e-10,1.0560243429555404e-10,1.9323523330963654e-9
moderna,covidemergency,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,COVID-19 A&E attendance,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,3,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,-0.7211250105138676,0.9250444975404645,0.8456697730860668,-0.8527264819721493,0.3938110016916775,-2.378607308576718,0.936357287548983,NA,Full adjustment,1,0,7,3.5,0.48620496246755796,0.09267956170260283,2.550673106187558
moderna,covidemergency,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,COVID-19 A&E attendance,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,3,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-1.4098676594504378,0.8877302042137108,0.8806674092272939,-1.600908180180608,0.10939725752701435,-3.1359440638941307,0.31620874499325513,NA,Full adjustment,2,7,14,10.5,0.24417559534776115,0.043458706660932364,1.3719166064606136
moderna,covidemergency,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,COVID-19 A&E attendance,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,3,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-1.5710899744060336,0.9419105563987841,0.775697899979237,-2.0253889748162095,0.0428274386606247,-3.091429921248691,-0.05075002756337632,NA,Full adjustment,3,14,28,21,0.20781854197150076,0.04543693668934608,0.9505162436993061
moderna,covidemergency,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,COVID-19 A&E attendance,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,3,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,-22.42112697766957,29543.396906303635,0.7188362763545789,-31.190867399421485,1.4170514827544673e-213,-23.830020190105426,-21.012233765233713,NA,Full adjustment,4,28,42,35,1.8307467656385178e-10,4.47459494626539e-11,7.490362278921475e-10
moderna,covidemergency,vax12_type-az-az,vax12_type,az-az,mRNA-1273,COVID-19 A&E attendance,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,0,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,-0.1625369592392155,0.36526000569544875,0.36478610417402346,-0.4455678475122951,0.6559094401463524,-0.8775045854809777,0.5524306670025466,NA,Unadjusted,1,0,7,3.5,0.8499846748579301,0.4158192595025474,1.7374711030885166
moderna,covidemergency,vax12_type-az-az,vax12_type,az-az,mRNA-1273,COVID-19 A&E attendance,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,0,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-1.2907211853403138,0.3933746801876556,0.3975179757385483,-3.246950488068581,0.001166486805908287,-2.0698421009951353,-0.5116002696854923,NA,Unadjusted,2,7,14,10.5,0.2750723334044745,0.12620570788751884,0.5995353924247135
moderna,covidemergency,vax12_type-az-az,vax12_type,az-az,mRNA-1273,COVID-19 A&E attendance,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,0,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-1.9693563765180706,0.43312503168721006,0.43232771355068084,-4.555239728547282,5.232586843194341e-6,-2.816703124595954,-1.1220096284401873,NA,Unadjusted,3,14,28,21,0.1395466428137091,0.05980278037172391,0.3256247518850195
moderna,covidemergency,vax12_type-az-az,vax12_type,az-az,mRNA-1273,COVID-19 A&E attendance,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,0,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,-17.17187752791907,1294.3645589483833,0.5168729447348356,-33.222627925956786,5.074169295132009e-242,-18.18492988418251,-16.15882517165563,NA,Unadjusted,4,28,42,35,3.486168269570104e-8,1.2658588945008405e-8,9.600887789748308e-8
moderna,covidemergency,vax12_type-az-az,vax12_type,az-az,mRNA-1273,COVID-19 A&E attendance,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,1,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,-0.18361593586809713,0.3653937566082458,0.3638682053832309,-0.5046220943506464,0.6138242885278511,-0.8967845135384529,0.5295526418022587,NA,region- and trial-stratified,1,0,7,3.5,0.8322553818942756,0.4078790830654419,1.69817244730065
moderna,covidemergency,vax12_type-az-az,vax12_type,az-az,mRNA-1273,COVID-19 A&E attendance,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,1,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-1.323083317366013,0.3936296557023536,0.39976585255805003,-3.30964565607536,9.341414819649919e-4,-2.1066099906287405,-0.5395566441032857,NA,region- and trial-stratified,2,7,14,10.5,0.2663129075532423,0.12164966170688854,0.5830066745302399
moderna,covidemergency,vax12_type-az-az,vax12_type,az-az,mRNA-1273,COVID-19 A&E attendance,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,1,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-1.971052404750115,0.4333734119716044,0.4325280624255193,-4.557050919879973,5.187685099820309e-6,-2.818791829407025,-1.1233129800932051,NA,region- and trial-stratified,3,14,28,21,0.13931016835817153,0.05967800037629913,0.32520062477980805
moderna,covidemergency,vax12_type-az-az,vax12_type,az-az,mRNA-1273,COVID-19 A&E attendance,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,1,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,-17.775636425253452,1642.1398118162126,0.5068461442169175,-35.071069649187116,1.861620889336019e-269,-18.769036613621605,-16.7822362368853,NA,region- and trial-stratified,4,28,42,35,1.9060715020090523e-8,7.058476417468705e-9,5.147156915874406e-8
moderna,covidemergency,vax12_type-az-az,vax12_type,az-az,mRNA-1273,COVID-19 A&E attendance,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,2,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,-0.07409706568964768,0.36875457576245835,0.37184138153487656,-0.19927062820117508,0.8420510537051098,-0.8028927814596226,0.6546986500803272,NA,Demographic adjustment,1,0,7,3.5,0.9285815560575821,0.4480310318428727,1.9245624632374163
moderna,covidemergency,vax12_type-az-az,vax12_type,az-az,mRNA-1273,COVID-19 A&E attendance,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,2,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-1.2024104036375822,0.3973055735780745,0.39586151197010516,-3.037452157582792,0.00238587274737303,-1.9782847099645595,-0.4265360973106048,NA,Demographic adjustment,2,7,14,10.5,0.30046908656166577,0.13830626932906578,0.6527663020423085
moderna,covidemergency,vax12_type-az-az,vax12_type,az-az,mRNA-1273,COVID-19 A&E attendance,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,2,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-1.8429465132685359,0.4390029735876411,0.44486373527024425,-4.142721393437451,3.4320878526761454e-5,-2.7148634124261752,-0.9710296141108964,NA,Demographic adjustment,3,14,28,21,0.15835015719870763,0.06621399639857305,0.3786929297231756
moderna,covidemergency,vax12_type-az-az,vax12_type,az-az,mRNA-1273,COVID-19 A&E attendance,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,2,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,-19.71888695411784,4681.872564542491,0.5262450148065899,-37.47092399795007,2.7414400357691594e-307,-20.7503082301825,-18.687465678053176,NA,Demographic adjustment,4,28,42,35,2.7302109651654703e-9,9.733199784660676e-10,7.658377593417122e-9
moderna,covidemergency,vax12_type-az-az,vax12_type,az-az,mRNA-1273,COVID-19 A&E attendance,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,3,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,-0.0776636409894257,0.36916263091332246,0.3753177581125521,-0.20692770142289818,0.8360663220928434,-0.8132729296483433,0.6579456476694919,NA,Full adjustment,1,0,7,3.5,0.9252755989927627,0.4434044571464137,1.9308216692298994
moderna,covidemergency,vax12_type-az-az,vax12_type,az-az,mRNA-1273,COVID-19 A&E attendance,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,3,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-1.2065206345527364,0.3976529909459107,0.3971007239605759,-3.038323935849887,0.002378980741805705,-1.9848237517502465,-0.4282175173552262,NA,Full adjustment,2,7,14,10.5,0.29923662382136185,0.1374048293436254,0.6516696499223981
moderna,covidemergency,vax12_type-az-az,vax12_type,az-az,mRNA-1273,COVID-19 A&E attendance,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,3,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-1.7938967904204204,0.4391872960616088,0.45253947434894837,-3.96406698664516,7.368356159846049e-5,-2.6808578617270467,-0.9069357191137941,NA,Full adjustment,3,14,28,21,0.16631082687536317,0.06850436166996002,0.40375956306583544
moderna,covidemergency,vax12_type-az-az,vax12_type,az-az,mRNA-1273,COVID-19 A&E attendance,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,3,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,-20.562126144417583,7908.500283121869,0.5243254545609312,-39.2163416167469,0,-21.5897851515346,-19.534467137300567,NA,Full adjustment,4,28,42,35,1.1748490749896783e-9,4.2041232857521e-10,3.283134806445568e-9
moderna,covidadmitted,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,COVID-19 hospitalisation,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,0,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,-0.31115869774067617,0.6056849774430385,0.6032758583331412,-0.5157817828155954,0.6060068273742728,-1.4935576528161205,0.8712402573347682,NA,Unadjusted,1,0,7,3.5,0.7325976050588714,0.22457228244576385,2.3898730737957905
moderna,covidadmitted,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,COVID-19 hospitalisation,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,0,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-2.1696084875819213,1.0802854600286855,1.079257246131517,-2.0102792873141713,0.04440163781656509,-4.284913820053575,-0.05430315511026773,NA,Unadjusted,2,7,14,10.5,0.11422232761755105,0.013774808582409004,0.9471449311486179
moderna,covidadmitted,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,COVID-19 hospitalisation,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,0,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-2.943986268346867,1.0561348282635536,1.0514534665375401,-2.799920645125152,0.005111517059770769,-5.004797194180236,-0.883175342513498,NA,Unadjusted,3,14,28,21,0.05265541122676746,0.0067057011655568015,0.413467922743284
moderna,covidadmitted,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,COVID-19 hospitalisation,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,0,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,-2.1060418027074026,1.2263014195579898,1.198102832837183,-1.7578138912501884,0.07877918095277359,-4.454280204843693,0.24219659942888816,NA,Unadjusted,4,28,42,35,0.12171880121556203,0.011628687135587137,1.2740446446455602
moderna,covidadmitted,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,COVID-19 hospitalisation,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,1,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,-0.3526966868052886,0.6058896982011802,0.5939400139429037,-0.5938254344304773,0.55262887558631,-1.5167977231105971,0.81140434950002,NA,region- and trial-stratified,1,0,7,3.5,0.7027903266317262,0.21941338557018145,2.251067052830947
moderna,covidadmitted,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,mRNA-1273,COVID-19 hospitalisation,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,1,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-2.290717021856246,1.0813490375591246,1.1054480640906295,-2.07220682388245,0.03824615730597898,-4.457355414253405,-0.12407862945908743,NA,region- and trial-stratified,2,7,14,10.5,0.10119387761278287,0.01159298141690504,0.8833103839344104
