treatment,outcome,subgroup,subgroup_variable,subgroup_level,treatment_descr,outcome_descr,subgroup_descr,subgroup_variable_descr,subgroup_level_descr,treated,treated_descr,time,interval,surv,surv.ll,surv.ul,n.risk,n.event,n.censor
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,0,Unboosted,55,1,0.8915017584378773,0.8876031322622052,0.8952763157266858,2064,6,276
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,0,Unboosted,56,1,0.8900033880349875,0.8857420989592529,0.8941167488225386,1782,0,384
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,0,Unboosted,57,1,0.8868253157791764,0.8817098601361895,0.8917355805708123,1398,6,330
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,0,Unboosted,58,1,0.8843153067603228,0.8784363502750989,0.8899318098310277,1062,0,264
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,0,Unboosted,59,1,0.8843153067603228,0.8784363502750989,0.8899318098310277,798,0,204
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,0,Unboosted,60,1,0.8828264801179608,0.876222197832612,0.8891015026650951,594,6,150
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,0,Unboosted,61,1,0.8828264801179608,0.876222197832612,0.8891015026650951,438,0,102
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,0,Unboosted,62,1,0.8802210334938275,0.8717604897857902,0.888161442253091,336,0,84
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,0,Unboosted,63,1,0.8767709640629697,0.865743148772911,0.8869493846660399,252,0,150
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,0,Unboosted,64,NA,0.8767709640629697,0.865743148772911,0.8869493846660399,102,0,102
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,1,Boosted,0,1,1,1,1,NA,NA,NA
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,1,Boosted,1,1,0.9998091247894407,0.9997804935078569,0.9998282123104967,1257372,246,59112
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,1,Boosted,2,1,0.9991219740314276,0.9990647114682598,0.9991744647143314,1198014,822,59184
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,1,Boosted,3,1,0.9981675979786315,0.9980864760141438,0.9982439480628552,1138008,1092,58644
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,1,Boosted,4,1,0.997084381158708,0.9969841716731643,0.9971845906442516,1078272,1164,58302
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,1,Boosted,5,1,0.9959152704940327,0.9957959734874332,0.9960345675006322,1018806,1194,58608
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,1,Boosted,6,1,0.9947509317096215,0.9946125471819661,0.994884544357013,959004,1128,58314
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,1,Boosted,7,1,0.9933957177146511,0.9932382456659398,0.9935531897633625,899562,1218,60762
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,1,Boosted,8,1,0.9921788882473361,0.9920023286775688,0.9923506759368393,837582,1032,51642
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,1,Boosted,9,1,0.9911004433076765,0.9909143399773813,0.9912865466379718,784908,852,45858
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,1,Boosted,10,1,0.9901985579377842,0.9899981389666971,0.9903989769088714,738198,666,38976
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,1,Boosted,11,1,0.989530494700827,0.9893205319692118,0.9897356855521782,698556,474,35562
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,1,Boosted,12,1,0.9888338001822858,0.9886142936901428,0.989048534794165,662520,468,33324
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,1,Boosted,13,1,0.9881037025018968,0.9878746522492258,0.9883279808743038,628728,462,31374
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,1,Boosted,14,1,0.9873926923425638,0.9871540983293647,0.9876265144754988,596892,432,30294
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,1,Boosted,15,1,0.9865528414161032,0.9862999317621122,0.9867962073095662,566166,480,26922
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,1,Boosted,16,1,0.9856318685251549,0.985369415110636,0.9858895500594099,538764,504,58494
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,1,Boosted,17,1,0.9848206488802783,0.9845486517052314,0.9850926460553252,479766,396,51204
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,1,Boosted,18,1,0.9839426229117059,0.9836515382156031,0.9842241638472807,428166,384,45090
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,1,Boosted,19,1,0.9831170876260372,0.9828116872891425,0.9834129442024041,382692,318,38682
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,1,Boosted,20,1,0.9822676929390488,0.9819527488416261,0.9825826370364714,343692,294,30378
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,1,Boosted,21,1,0.9814612451744361,0.9811272135559574,0.9817857330323867,313020,258,32058
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,1,Boosted,22,1,0.9806786568111433,0.9803303095518727,0.9810222321901498,280704,228,26880
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,1,Boosted,23,1,0.9799008403281145,0.9795381774280519,0.980258731347913,253596,198,24054
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,1,Boosted,24,1,0.9791325676056136,0.9787508171844952,0.9795095461464681,229344,180,19890
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,1,Boosted,25,1,0.978297488559417,0.9778966506172427,0.9786887827410634,209274,180,18384
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,1,Boosted,26,1,0.9774576376329565,0.9770377121697262,0.9778727912159229,190710,162,16200
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,1,Boosted,27,1,0.9764555427775207,0.9760117579129705,0.9768945557618068,174348,180,13932
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,1,Boosted,28,1,0.9753532384365411,0.9748808222904071,0.9758161108221473,160236,180,16650
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,1,Boosted,29,1,0.9742795653771456,0.9737737460691637,0.9747710690443355,143406,156,14484
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,1,Boosted,30,1,0.9732726986414457,0.9727430199321438,0.9737928335902195,128766,138,14028
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,1,Boosted,31,1,0.9720129222517548,0.9714450685003412,0.9725712322426405,114600,144,12108
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,1,Boosted,32,1,0.9708867585094555,0.9702807297159299,0.971478471662189,102348,120,11064
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,1,Boosted,33,1,0.9697224197250442,0.9690829877696708,0.9703523079198897,91164,108,9102
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,1,Boosted,34,1,0.9683862932511297,0.9676991424931165,0.969059128368351,81954,114,7632
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,1,Boosted,35,1,0.9670167636153674,0.9662818940547143,0.9677373175352284,74208,108,8190
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,1,Boosted,36,1,0.9657856185072604,0.9650030301439676,0.9665491193494973,65910,84,8400
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,1,Boosted,37,1,0.9646403672439051,0.9638100600779725,0.9654515868887817,57426,66,7380
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,1,Boosted,38,1,0.9634044502555342,0.9625216524066978,0.9642681605833147,49980,66,6324
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,1,Boosted,39,1,0.961991973697396,0.9610423695248639,0.9629177184686082,43590,60,5370
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,1,Boosted,40,1,0.9609564756801122,0.9599591527049404,0.9619347111342282,38160,42,4518
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,1,Boosted,41,1,0.9596728398891015,0.9585991668297059,0.9607131097866493,33600,48,3456
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,1,Boosted,42,1,0.9579501911138045,0.9567858523293934,0.9590811267363679,30096,54,3936
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,1,Boosted,43,1,0.9563325237043152,0.9550727473146243,0.9575588969321581,26106,42,4230
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,1,Boosted,44,1,0.9553686038909912,0.9540467930578685,0.9566570115622659,21834,24,3522
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,1,Boosted,45,1,0.9539084085302132,0.952476844451019,0.9552970256870315,18288,24,3000
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,1,Boosted,46,1,0.9522811973601958,0.9507160206336103,0.9537986552841416,15264,30,2514
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,1,Boosted,47,1,0.9509355271257534,0.9492510533925682,0.9525675101760347,12720,18,2286
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,1,Boosted,48,1,0.9496566632150066,0.9478385768344301,0.9514127151521514,10416,12,1350
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,1,Boosted,49,1,0.9479817332423495,0.9459775435314777,0.9499095728689976,9054,18,1608
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,1,Boosted,50,1,0.9468317100987302,0.944689135860203,0.9488931623727698,7428,6,1560
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,1,Boosted,51,1,0.9461875062630929,0.943949494419286,0.948334852381884,5862,6,1416
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,1,Boosted,52,1,0.9451186050839612,0.9426897180295952,0.9474520545330476,4440,6,966
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,1,Boosted,53,1,0.9429426276835862,0.940060412004142,0.9456912307156389,3468,6,744
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,1,Boosted,54,1,0.9419023577860384,0.9387767762131313,0.9448704673102343,2718,0,498
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,1,Boosted,55,1,0.9414776604425442,0.9382375537433014,0.9445555232128116,2220,6,288
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,1,Boosted,56,1,0.9390344577473861,0.9351119721703943,0.942727893071707,1926,0,408
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,1,Boosted,57,1,0.9384141133130688,0.9342959806452537,0.9422841082071569,1518,6,366
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,1,Boosted,58,1,0.9367821302627874,0.9320341094001269,0.9412056632674973,1146,0,288
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,1,Boosted,59,1,0.9356845978020719,0.9304355295116935,0.940551915671332,858,0,222
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,1,Boosted,60,1,0.9356845978020719,0.9304355295116935,0.940551915671332,636,0,156
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,1,Boosted,61,1,0.93176211222508,0.923964859873736,0.9387910918539232,480,0,108
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,1,Boosted,62,1,0.93176211222508,0.923964859873736,0.9387910918539232,372,0,90
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,1,Boosted,63,1,0.93176211222508,0.923964859873736,0.9387910918539232,282,0,168
moderna,postest,none,none,,mRNA-1273,Positive SARS-CoV-2 test, ,Main analysis,,1,Boosted,64,NA,0.93176211222508,0.923964859873736,0.9387910918539232,114,0,114
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,0,Unboosted,0,1,1,1,1,NA,NA,NA
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,0,Unboosted,1,1,1,0.999995228119736,1,1257372,6,59094
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,0,Unboosted,2,1,0.999995228119736,0.999990456239472,1,1198272,6,59244
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,0,Unboosted,3,1,0.999990456239472,0.999980912478944,0.999995228119736,1139022,6,58764
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,0,Unboosted,4,1,0.9999856843592081,0.9999761405986801,0.999990456239472,1080252,6,58494
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,0,Unboosted,5,1,0.999980912478944,0.9999713687184161,0.999990456239472,1021752,0,58926
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,0,Unboosted,6,1,0.9999761405986801,0.9999665968381521,0.9999856843592081,962826,6,58668
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,0,Unboosted,7,1,0.9999713687184161,0.9999618249578881,0.999980912478944,904152,6,61224
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,0,Unboosted,8,1,0.9999665968381521,0.9999522811973602,0.9999761405986801,842922,6,52098
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,0,Unboosted,9,1,0.9999475093170962,0.9999284217960402,0.9999618249578881,790818,12,46260
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,0,Unboosted,10,1,0.9999427374368323,0.9999236499157763,0.9999570530776242,744546,6,39342
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,0,Unboosted,11,1,0.9999379655565682,0.9999188780355123,0.9999522811973602,705198,0,35892
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,0,Unboosted,12,1,0.9999331936763043,0.9999141061552483,0.9999475093170962,669306,6,33690
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,0,Unboosted,13,1,0.9999284217960402,0.9999045623947204,0.9999427374368323,635610,6,31752
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,0,Unboosted,14,1,0.9999093342749844,0.9998854748736644,0.9999284217960402,603852,6,30696
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,0,Unboosted,15,1,0.9998902467539285,0.9998616154723445,0.9999093342749844,573150,12,27318
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,0,Unboosted,16,1,0.9998807029934005,0.9998520717118166,0.9999045623947204,545820,6,60054
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,0,Unboosted,17,1,0.9998759311131366,0.9998472998315526,0.9998997905144564,485760,0,52560
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,0,Unboosted,18,1,0.9998568435920806,0.9998234404302327,0.9998854748736644,433200,12,46206
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,0,Unboosted,19,1,0.9998472998315526,0.9998138966697048,0.9998759311131366,386982,0,39684
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,0,Unboosted,20,1,0.9998329841907607,0.9997948091486488,0.9998616154723445,347298,6,31086
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,0,Unboosted,21,1,0.9998234404302327,0.9997852653881208,0.9998520717118166,316206,6,32790
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,0,Unboosted,22,1,0.9997900372683849,0.9997470903460091,0.9998282123104967,283410,6,27438
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,0,Unboosted,23,1,0.9997900372683849,0.9997470903460091,0.9998282123104967,255966,0,24582
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,0,Unboosted,24,1,0.9997757216275929,0.9997280028249531,0.9998186685499687,231384,6,20286
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,0,Unboosted,25,1,0.999761405986801,0.9997136871841612,0.9998043529091768,211092,0,18738
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,0,Unboosted,26,1,0.999756634106537,0.9997041434236332,0.9997995810289129,192354,0,16542
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,0,Unboosted,27,1,0.9997232309446892,0.9996659683815213,0.9997757216275929,175812,6,14184
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,0,Unboosted,28,1,0.9997136871841612,0.9996468808604655,0.9997661778670649,161622,6,16974
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,0,Unboosted,29,1,0.9997041434236332,0.9996421089802014,0.999756634106537,144642,0,14814
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,0,Unboosted,30,1,0.9996564246209934,0.9995800745367697,0.9997232309446892,129828,6,14322
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,0,Unboosted,31,1,0.9996421089802014,0.9995609870157138,0.9997089153038972,115500,0,12366
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,0,Unboosted,32,1,0.9996230214591455,0.9995371276143938,0.9996945996631053,103134,6,11274
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,0,Unboosted,33,1,0.9996230214591455,0.9995371276143938,0.9996945996631053,91854,0,9300
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,0,Unboosted,34,1,0.9995848464170337,0.9994894088117541,0.9996659683815213,82554,0,7818
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,0,Unboosted,35,1,0.9995609870157138,0.9994512337696423,0.9996468808604655,74736,0,8394
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,0,Unboosted,36,1,0.9994846369314901,0.9993510242840986,0.9995896182972976,66342,6,8568
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,0,Unboosted,37,1,0.9994655494104342,0.9993319367630428,0.9995753026565057,57768,0,7500
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,0,Unboosted,38,1,0.9994655494104342,0.9993319367630428,0.9995753026565057,50268,0,6432
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,0,Unboosted,39,1,0.9994226024880584,0.9992651304393471,0.9995418994946579,43836,6,5484
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,0,Unboosted,40,1,0.9993701118051546,0.9991935522353873,0.999503724452546,38346,0,4596
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,0,Unboosted,41,1,0.9993367086433067,0.9991506053130115,0.9994846369314901,33750,0,3534
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,0,Unboosted,42,1,0.9992746741998749,0.9990551677077318,0.9994369181288503,30216,6,4008
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,0,Unboosted,43,1,0.9992364991577631,0.999002677024828,0.9994130587275304,26202,0,4332
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,0,Unboosted,44,1,0.9991887803551234,0.9989358707011323,0.9993844274459465,21870,0,3576
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,0,Unboosted,45,1,0.9991887803551234,0.9989358707011323,0.9993844274459465,18294,0,3042
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,0,Unboosted,46,1,0.9991887803551234,0.9989358707011323,0.9993844274459465,15252,0,2568
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,0,Unboosted,47,1,0.9991887803551234,0.9989358707011323,0.9993844274459465,12684,0,2334
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,0,Unboosted,48,1,0.9990933427498437,0.9987497673708371,0.9993414805235707,10350,0,1374
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,0,Unboosted,49,1,0.9989788176235082,0.9985445765194859,0.9992889898406669,8976,0,1626
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,0,Unboosted,50,1,0.9987115923287253,0.9980626166128239,0.9991410615524835,7350,6,1572
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,0,Unboosted,51,1,0.9987115923287253,0.9980626166128239,0.9991410615524835,5772,0,1404
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,0,Unboosted,52,1,0.9987115923287253,0.9980626166128239,0.9991410615524835,4368,0,966
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,0,Unboosted,53,1,0.9984157357523585,0.9974136408969226,0.999031308306412,3402,0,738
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,0,Unboosted,54,1,0.9984157357523585,0.9974136408969226,0.999031308306412,2664,0,492
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,0,Unboosted,55,1,0.9984157357523585,0.9974136408969226,0.999031308306412,2172,0,294
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,0,Unboosted,56,1,0.9984157357523585,0.9974136408969226,0.999031308306412,1878,0,402
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,0,Unboosted,57,1,0.9977381287548732,0.9955382919531783,0.9988547487366447,1476,0,360
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,0,Unboosted,58,1,0.996845787145509,0.993405261475179,0.9984920858365822,1116,0,282
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,0,Unboosted,59,1,0.996845787145509,0.993405261475179,0.9984920858365822,834,0,216
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,0,Unboosted,60,1,0.996845787145509,0.993405261475179,0.9984920858365822,618,0,150
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,0,Unboosted,61,1,0.996845787145509,0.993405261475179,0.9984920858365822,468,0,108
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,0,Unboosted,62,1,0.996845787145509,0.993405261475179,0.9984920858365822,360,0,84
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,0,Unboosted,63,1,0.996845787145509,0.993405261475179,0.9984920858365822,276,0,168
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,0,Unboosted,64,NA,0.996845787145509,0.993405261475179,0.9984920858365822,108,0,108
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,1,Boosted,0,1,1,1,1,NA,NA,NA
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,1,Boosted,1,1,1,0.999995228119736,1,1257372,6,59124
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,1,Boosted,2,1,1,0.999995228119736,1,1198242,0,59238
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,1,Boosted,3,1,1,0.999990456239472,1,1139004,0,58758
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,1,Boosted,4,1,0.999995228119736,0.999990456239472,1,1080246,6,58464
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,1,Boosted,5,1,0.999990456239472,0.999980912478944,0.999995228119736,1021776,0,58872
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,1,Boosted,6,1,0.9999856843592081,0.9999761405986801,0.999995228119736,962904,6,58644
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,1,Boosted,7,1,0.999980912478944,0.9999713687184161,0.999990456239472,904254,6,61164
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,1,Boosted,8,1,0.999980912478944,0.9999665968381521,0.9999856843592081,843084,0,52038
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,1,Boosted,9,1,0.9999761405986801,0.9999618249578881,0.999980912478944,791046,6,46254
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,1,Boosted,10,1,0.9999713687184161,0.9999570530776242,0.999980912478944,744786,0,39300
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,1,Boosted,11,1,0.9999713687184161,0.9999570530776242,0.999980912478944,705486,0,35856
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,1,Boosted,12,1,0.9999665968381521,0.9999522811973602,0.999980912478944,669630,6,33654
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,1,Boosted,13,1,0.9999665968381521,0.9999522811973602,0.9999761405986801,635970,0,31698
moderna,covidemergency,none,none,,mRNA-1273,COVID-19 A&E attendance, ,Main analysis,,1,Boosted,14,1,0.9999618249578881,0.9999475093170962,0.9999761405986801,604272,0,30648
