treatment,outcome,subgroup,subgroup_variable,subgroup_level,treatment_descr,outcome_descr,subgroup_descr,subgroup_variable_descr,subgroup_level_descr,model,term,variable,var_label,var_class,var_type,var_nlevels,contrasts,contrasts_type,reference_row,label,estimate,std.error,robust.se,statistic,p.value,conf.low,conf.high,n,model_descr,period_id,term_left,term_right,term_midpoint,hr,hr.ll,hr.ul,ve,ve.ll,ve.ul
pfizer,noncovidadmitted,vax12_type-az-az,vax12_type,az-az,BNT162b2,Non-COVID-19 hospitalisation,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,0,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-0.5085467476399456,0.024320221619085262,0.024295600038349626,-20.93163975523243,2.7584249272328434e-97,-0.5561652486979007,-0.46092824658199033,NA,Unadjusted,2,7,14,10.5,0.6013688848427043,0.5734037138291969,0.6306979305067476,0.39863111515729566,0.3693020694932524,0.42659628617080314
pfizer,noncovidadmitted,vax12_type-az-az,vax12_type,az-az,BNT162b2,Non-COVID-19 hospitalisation,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,0,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-0.5267203036689276,0.02238509244523766,0.02237979581497352,-23.535527670744784,1.7660586141807255e-122,-0.5705838974476359,-0.48285670989021934,NA,Unadjusted,3,14,28,21,0.5905385843390858,0.565195326224602,0.6170182296493868,0.4094614156609142,0.3829817703506132,0.434804673775398
pfizer,noncovidadmitted,vax12_type-az-az,vax12_type,az-az,BNT162b2,Non-COVID-19 hospitalisation,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,0,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,-0.5957052011644542,0.03312569167290034,0.03311902808629002,-17.986795977598536,2.4724639817377576e-72,-0.6606173034165532,-0.5307930989123553,NA,Unadjusted,4,28,42,35,0.5511737404203034,0.5165323788533985,0.588138332786162,0.4488262595796966,0.411861667213838,0.48346762114660147
pfizer,noncovidadmitted,vax12_type-az-az,vax12_type,az-az,BNT162b2,Non-COVID-19 hospitalisation,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,0,treated_period_5,treated_period_5,treated_period_5,numeric,continuous,NA,NA,NA,NA,treated_period_5,-0.496078833168084,0.04021784268548553,0.04020792674278657,-12.337836674383666,5.665779661881889e-35,-0.5748849214769706,-0.4172727448591974,NA,Unadjusted,5,42,70,56,0.6089136365896871,0.5627696277782714,0.6588411998860775,0.3910863634103129,0.3411588001139225,0.43723037222172856
pfizer,noncovidadmitted,vax12_type-az-az,vax12_type,az-az,BNT162b2,Non-COVID-19 hospitalisation,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,3,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,-0.5086117917736853,0.020933824150895265,0.020881993258397305,-24.356477156181274,4.950010334960758e-131,-0.5495397464855523,-0.4676838370618184,NA,Full adjustment,1,0,7,3.5,0.6013297705966216,0.577215414676341,0.6264515531147801,0.3986702294033784,0.37354844688521993,0.42278458532365903
pfizer,noncovidadmitted,vax12_type-az-az,vax12_type,az-az,BNT162b2,Non-COVID-19 hospitalisation,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,3,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-0.5262375977035314,0.02436666125138527,0.02437013285664035,-21.593546526774173,2.0653912504642472e-103,-0.5740021804010027,-0.4784730150060601,NA,Full adjustment,2,7,14,10.5,0.59082370964685,0.5632666269735475,0.6197289865306698,0.40917629035314995,0.38027101346933023,0.43673337302645254
pfizer,noncovidadmitted,vax12_type-az-az,vax12_type,az-az,BNT162b2,Non-COVID-19 hospitalisation,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,3,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-0.5501106356261972,0.022469447286778153,0.022490227968939132,-24.4599848603556,3.940502393719696e-132,-0.5941906724494133,-0.5060305988029812,NA,Full adjustment,3,14,28,21,0.5768859827078032,0.5520091413367981,0.6028839236952014,0.4231140172921968,0.3971160763047986,0.4479908586632019
pfizer,noncovidadmitted,vax12_type-az-az,vax12_type,az-az,BNT162b2,Non-COVID-19 hospitalisation,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,3,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,-0.6187813836576663,0.03322235650750963,0.033260216292102934,-18.604250141469624,2.968154792826921e-77,-0.6839702097082004,-0.5535925576071322,NA,Full adjustment,4,28,42,35,0.5386003850705768,0.504609604176996,0.5748808036884334,0.46139961492942316,0.4251191963115666,0.49539039582300404
pfizer,noncovidadmitted,vax12_type-az-az,vax12_type,az-az,BNT162b2,Non-COVID-19 hospitalisation,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,3,treated_period_5,treated_period_5,treated_period_5,numeric,continuous,NA,NA,NA,NA,treated_period_5,-0.5164459098628907,0.04034415066747903,0.04034200787636435,-12.80169076972163,1.6041997693132559e-37,-0.595514792364596,-0.43737702736118544,NA,Full adjustment,5,42,70,56,0.5966372868983759,0.5512786987429072,0.6457279284129693,0.4033627131016241,0.35427207158703067,0.44872130125709275
pfizer,coviddeath,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,COVID-19 death,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,0,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,-16.20296782833575,1166.4574752965295,0.35355372957933773,-45.82886976645453,0,-16.895920404911067,-15.510015251760436,NA,Unadjusted,1,0,7,3.5,9.186296985544436e-8,4.594042424749449e-8,1.8369018938963145e-7,0.9999999081370301,0.9999998163098106,0.9999999540595758
pfizer,coviddeath,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,COVID-19 death,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,0,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-1.9465380247123796,0.534522485714665,0.5345267982627974,-3.6416097958766405,2.7093852662708783e-4,-2.9941912980789693,-0.8988847513457898,NA,Unadjusted,2,7,14,10.5,0.14276747448794375,0.05007710816939161,0.4070233389420038,0.8572325255120563,0.5929766610579962,0.9499228918306084
pfizer,coviddeath,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,COVID-19 death,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,0,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-1.8488296384748386,0.35868509573766866,0.3587295356694937,-5.15382608522709,2.5522466033689496e-7,-2.5519266085778227,-1.1457326683718545,NA,Unadjusted,3,14,28,21,0.1574212983729275,0.07793137801321483,0.31799085058159854,0.8425787016270725,0.6820091494184015,0.9220686219867852
pfizer,coviddeath,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,COVID-19 death,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,0,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,-2.8854431080932375,0.513891613245874,0.5138882413921139,-5.614923393219944,1.9664934827394134e-8,-3.892645553300406,-1.878240662886069,NA,Unadjusted,4,28,42,35,0.05583004530978337,0.02039132827019656,0.15285879948527836,0.9441699546902166,0.8471412005147216,0.9796086717298035
pfizer,coviddeath,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,COVID-19 death,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,0,treated_period_5,treated_period_5,treated_period_5,numeric,continuous,NA,NA,NA,NA,treated_period_5,-2.3162060241573093,0.3966753411424273,0.3966612867196891,-5.839254047986074,5.243506182306847e-9,-3.0936478601892157,-1.5387641881254028,NA,Unadjusted,5,42,70,56,0.09864714139685746,0.04533627201344318,0.21464619990999836,0.9013528586031425,0.7853538000900017,0.9546637279865569
pfizer,coviddeath,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,COVID-19 death,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,3,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,-17.176417000715603,1871.621248687746,0.35242091509644535,-48.7383587776424,0,-17.867149301703282,-16.485684699727923,NA,Full adjustment,1,0,7,3.5,3.4703787686654305e-8,1.7393847213089247e-8,6.924016665468219e-8,0.9999999652962123,0.9999999307598334,0.9999999826061527
pfizer,coviddeath,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,COVID-19 death,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,3,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-1.979891773821908,0.5347005741110701,0.5340080862553683,-3.707606354251165,2.0922755495286367e-4,-3.0265283903355886,-0.9332551573082275,NA,Full adjustment,2,7,14,10.5,0.1380841808253842,0.048483662651357735,0.39327146406674035,0.8619158191746158,0.6067285359332597,0.9515163373486423
pfizer,coviddeath,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,COVID-19 death,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,3,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-1.9007209649433656,0.35908689434150626,0.3571172049179107,-5.322400989838274,1.0240652451706302e-7,-2.600657824842081,-1.2007841050446504,NA,Full adjustment,3,14,28,21,0.1494608243543777,0.07422473527628459,0.3009581365772481,0.8505391756456223,0.6990418634227519,0.9257752647237154
pfizer,coviddeath,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,COVID-19 death,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,3,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,-2.9473755646235005,0.5144035586273521,0.5115944866799716,-5.761155839951875,8.353986129497878e-9,-3.950082333205501,-1.9446687960415,NA,Full adjustment,4,28,42,35,0.05247724853118347,0.019253116539328468,0.14303458911591097,0.9475227514688165,0.8569654108840891,0.9807468834606715
pfizer,coviddeath,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,COVID-19 death,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,3,treated_period_5,treated_period_5,treated_period_5,numeric,continuous,NA,NA,NA,NA,treated_period_5,-2.4131818069408544,0.3978085253121419,0.3904780464983291,-6.180070374202665,6.407303329926625e-10,-3.178504714831136,-1.647858899050573,NA,Full adjustment,5,42,70,56,0.0895299738030977,0.04164788404791429,0.1924615473852574,0.9104700261969023,0.8075384526147427,0.9583521159520857
pfizer,coviddeath,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,0,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,-2.3978928053904873,1.0444659357745099,1.0444663460369066,-2.295806671501656,0.02168693781962614,-4.445009226686973,-0.3507763840940017,NA,Unadjusted,1,0,7,3.5,0.09090931521917521,0.011736997736838747,0.7041411934228872,0.9090906847808248,0.29585880657711283,0.9882630022631612
pfizer,coviddeath,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,0,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-1.0220001331868254,0.3887301272872454,0.38871860479557196,-2.6291515779757897,0.008559819763186996,-1.783874598706805,-0.26012566766684575,NA,Unadjusted,2,7,14,10.5,0.3598744230715244,0.16798600632934665,0.7709546956378687,0.6401255769284756,0.22904530436213133,0.8320139936706533
pfizer,coviddeath,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,0,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-1.5810774294031136,0.24557949274221033,0.2455905239117564,-6.4378600779043635,1.2116961922277928e-10,-2.062426011214479,-1.0997288475917482,NA,Unadjusted,3,14,28,21,0.2057532940883636,0.12714513989851225,0.33296135473211275,0.7942467059116364,0.6670386452678873,0.8728548601014877
pfizer,coviddeath,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,0,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,-2.456838512778114,0.39395797075164507,0.3939883326582263,-6.2358154014407114,4.494308376954682e-10,-3.2290414551172235,-1.6846355704390046,NA,Unadjusted,4,28,42,35,0.08570547988463645,0.03959543460512464,0.18551202570472963,0.9142945201153636,0.8144879742952704,0.9604045653948754
pfizer,coviddeath,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,0,treated_period_5,treated_period_5,treated_period_5,numeric,continuous,NA,NA,NA,NA,treated_period_5,-3.203250248503409,0.5892565815340327,0.5891341678794823,-5.437216890734964,5.411924477277839e-8,-4.357931999609168,-2.04856849739765,NA,Unadjusted,5,42,70,56,0.04062993176112283,0.012804840703224412,0.12891931990202812,0.9593700682388772,0.8710806800979719,0.9871951592967756
pfizer,coviddeath,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,3,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,-2.4017203341072166,1.0445657867236808,1.0447230065932405,-2.2989063311040097,0.02151025882583647,-4.449339800850369,-0.35410086736406443,NA,Full adjustment,1,0,7,3.5,0.09056202226541844,0.011686279696065529,0.701804174647931,0.9094379777345816,0.298195825352069,0.9883137203039345
pfizer,coviddeath,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,3,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-1.033421804451208,0.3891662371435742,0.3882515615625656,-2.6617325125289297,0.007773962887225637,-1.7943808820552718,-0.2724627268471441,NA,Full adjustment,2,7,14,10.5,0.35578744023233894,0.16623033667917478,0.7615018122196862,0.6442125597676611,0.23849818778031384,0.8337696633208252
pfizer,coviddeath,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,3,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-1.622265086110071,0.24648687439951086,0.24675673732660092,-6.57434971659105,4.8866256775175346e-11,-2.105899404212819,-1.1386307680073229,NA,Full adjustment,3,14,28,21,0.19745094877705555,0.12173613502374243,0.32025722818747054,0.8025490512229445,0.6797427718125295,0.8782638649762575
pfizer,coviddeath,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,3,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,-2.497593604330627,0.39484932554289054,0.3913379985829232,-6.382190365808281,1.7457275660412496e-10,-3.264601987335143,-1.7305852213261113,NA,Full adjustment,4,28,42,35,0.0822827654663097,0.03821214097346959,0.17718068970499207,0.9177172345336903,0.8228193102950079,0.9617878590265304
pfizer,coviddeath,vax12_type-az-az,vax12_type,az-az,BNT162b2,COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,3,treated_period_5,treated_period_5,treated_period_5,numeric,continuous,NA,NA,NA,NA,treated_period_5,-3.2567243154590844,0.5900205633145452,0.5929351244269144,-5.49254746648174,3.961770223591623e-8,-4.418855804504612,-2.0945928264135567,NA,Full adjustment,5,42,70,56,0.03851435248040669,0.012048009679607894,0.12312036480977369,0.9614856475195933,0.8768796351902263,0.9879519903203922
pfizer,noncoviddeath,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,Non-COVID-19 death,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,0,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,-1.948179452694517,0.13361201855432417,0.1336125171133272,-14.58081544143139,3.720460284153185e-48,-2.21005517412038,-1.6863037312686542,NA,Unadjusted,1,0,7,3.5,0.1425333241833834,0.10969459604569583,0.18520281978432626,0.8574666758166166,0.8147971802156737,0.8903054039543041
pfizer,noncoviddeath,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,Non-COVID-19 death,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,0,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-1.5133749584602678,0.10937892347220997,0.1093786831679644,-13.836105122387465,1.54345987780761e-43,-1.7277532381458953,-1.2989966787746403,NA,Unadjusted,2,7,14,10.5,0.2201656726665202,0.17768317361525468,0.2728053671849756,0.7798343273334798,0.7271946328150244,0.8223168263847453
pfizer,noncoviddeath,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,Non-COVID-19 death,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,0,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-1.4468647390445637,0.08452576659047673,0.08452347830998959,-17.117903427237007,1.0913569737141647e-65,-1.6125277123801958,-1.2812017657089316,NA,Unadjusted,3,14,28,21,0.2353068812618796,0.19938299371464738,0.2777033654557103,0.7646931187381204,0.7222966345442897,0.8006170062853526
pfizer,noncoviddeath,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,Non-COVID-19 death,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,0,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,-1.81414867305911,0.10581905434523592,0.10581837376865391,-17.143985571213786,6.970471509570365e-66,-2.0215488745482695,-1.6067484715699505,NA,Unadjusted,4,28,42,35,0.16297659571435918,0.13245015744549982,0.2005386121309148,0.8370234042856408,0.7994613878690852,0.8675498425545002
pfizer,noncoviddeath,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,Non-COVID-19 death,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,0,treated_period_5,treated_period_5,treated_period_5,numeric,continuous,NA,NA,NA,NA,treated_period_5,-1.9624825705625069,0.10541055828767645,0.10540934472001626,-18.61772858730095,2.3079811208799187e-77,-2.169081089847706,-1.7558840512773077,NA,Unadjusted,5,42,70,56,0.14050916365906113,0.11428258410250347,0.1727544509709449,0.8594908363409388,0.8272455490290551,0.8857174158974965
pfizer,noncoviddeath,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,Non-COVID-19 death,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,3,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,-1.9703677960010502,0.13364684235928015,0.133848690177244,-14.720859751349574,4.736006372175496e-49,-2.2327064081263086,-1.708029183875792,NA,Full adjustment,1,0,7,3.5,0.139405573972296,0.10723780776742806,0.18122259732027143,0.860594426027704,0.8187774026797285,0.8927621922325719
pfizer,noncoviddeath,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,Non-COVID-19 death,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,3,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-1.5455957822387398,0.1094475969512879,0.10941854172231454,-14.125538120963048,2.6437262844850396e-45,-1.7600521832553695,-1.3311393812221102,NA,Full adjustment,2,7,14,10.5,0.213184821649426,0.1720358861962296,0.26417609248025387,0.786815178350574,0.7358239075197461,0.8279641138037704
pfizer,noncoviddeath,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,Non-COVID-19 death,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,3,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-1.4803604144387696,0.08465135226234684,0.08486048845422563,-17.444636973039426,3.781132805913098e-68,-1.646683915519529,-1.3140369133580103,NA,Full adjustment,3,14,28,21,0.22755565925723983,0.19268781944073132,0.26873301182343023,0.7724443407427601,0.7312669881765698,0.8073121805592687
pfizer,noncoviddeath,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,Non-COVID-19 death,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,3,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,-1.8489625378474097,0.10599485573032036,0.10596119474340068,-17.449430825359432,3.4767993905010257e-68,-2.0566426633033097,-1.6412824123915095,NA,Full adjustment,4,28,42,35,0.15740037857128947,0.12788259490170856,0.1937314393207879,0.8425996214287106,0.8062685606792122,0.8721174050982914
pfizer,noncoviddeath,vax12_type-pfizer-pfizer,vax12_type,pfizer-pfizer,BNT162b2,Non-COVID-19 death,Primary vaccine course: BNT162b2-BNT162b2,Primary vaccine course,BNT162b2-BNT162b2,3,treated_period_5,treated_period_5,treated_period_5,numeric,continuous,NA,NA,NA,NA,treated_period_5,-2.005305640908337,0.10561331797422388,0.10565719529467064,-18.97935711160681,2.5266867949787266e-80,-2.2123899383934065,-1.7982213434232677,NA,Full adjustment,5,42,70,56,0.13461914428950947,0.10943878376879199,0.1655931598027097,0.8653808557104905,0.8344068401972903,0.890561216231208
pfizer,noncoviddeath,vax12_type-az-az,vax12_type,az-az,BNT162b2,Non-COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,0,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,-1.4903621813583514,0.11181651130236181,0.11181690524582136,-13.328594438219321,1.578435127742717e-40,-1.7095192885028891,-1.2712050742138137,NA,Unadjusted,1,0,7,3.5,0.22529104454480275,0.1809527577839703,0.2804934026630487,0.7747089554551972,0.7195065973369513,0.8190472422160298
pfizer,noncoviddeath,vax12_type-az-az,vax12_type,az-az,BNT162b2,Non-COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,0,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-1.1155957709778983,0.09773809505549493,0.09773841444611536,-11.4140972850848,3.55576469484254e-30,-1.3071595431983338,-0.9240319987574629,NA,Unadjusted,2,7,14,10.5,0.3277199746772813,0.2705875581107904,0.39691544782152727,0.6722800253227187,0.6030845521784727,0.7294124418892096
pfizer,noncoviddeath,vax12_type-az-az,vax12_type,az-az,BNT162b2,Non-COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,0,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-1.4272735109669359,0.08101401728445157,0.08101596781597051,-17.617187690814458,1.8182191604947067e-69,-1.586061890058894,-1.2684851318749777,NA,Unadjusted,3,14,28,21,0.23996228568515074,0.20473027660244592,0.28125736704325816,0.7600377143148492,0.7187426329567419,0.7952697233975541
pfizer,noncoviddeath,vax12_type-az-az,vax12_type,az-az,BNT162b2,Non-COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,0,treated_period_4,treated_period_4,treated_period_4,numeric,continuous,NA,NA,NA,NA,treated_period_4,-1.6055392657580405,0.10051890919257211,0.10052362374581662,-15.971760725795129,2.0103001074030134e-57,-1.8025619478952963,-1.4085165836207847,NA,Unadjusted,4,28,42,35,0.20078125125697144,0.16487594309583584,0.24450571805301327,0.7992187487430286,0.7554942819469868,0.8351240569041641
pfizer,noncoviddeath,vax12_type-az-az,vax12_type,az-az,BNT162b2,Non-COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,0,treated_period_5,treated_period_5,treated_period_5,numeric,continuous,NA,NA,NA,NA,treated_period_5,-1.607693317624831,0.10237909124028582,0.10236790156768774,-15.70505298051647,1.3966096779025278e-55,-1.8083307178704402,-1.4070559173792216,NA,Unadjusted,5,42,70,56,0.20034922350003156,0.1639275498669796,0.2448631202603674,0.7996507764999684,0.7551368797396326,0.8360724501330203
pfizer,noncoviddeath,vax12_type-az-az,vax12_type,az-az,BNT162b2,Non-COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,3,treated_period_1,treated_period_1,treated_period_1,numeric,continuous,NA,NA,NA,NA,treated_period_1,-1.5267917600583514,0.11187735691072005,0.11207378980502317,-13.623093880509789,2.9193329481913815e-42,-1.746452351687109,-1.3071311684295936,NA,Full adjustment,1,0,7,3.5,0.21723148126491032,0.17439152712485945,0.2705952360791055,0.7827685187350897,0.7294047639208945,0.8256084728751405
pfizer,noncoviddeath,vax12_type-az-az,vax12_type,az-az,BNT162b2,Non-COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,3,treated_period_2,treated_period_2,treated_period_2,numeric,continuous,NA,NA,NA,NA,treated_period_2,-1.1634687441493163,0.09785471491541817,0.09795502735931713,-11.87758071754192,1.5478242246878502e-32,-1.3554570698782136,-0.9714804184204191,NA,Full adjustment,2,7,14,10.5,0.3124006613100413,0.2578294214535156,0.37852225179253446,0.6875993386899587,0.6214777482074656,0.7421705785464844
pfizer,noncoviddeath,vax12_type-az-az,vax12_type,az-az,BNT162b2,Non-COVID-19 death,Primary vaccine course: ChAdOx1-ChAdOx1,Primary vaccine course,ChAdOx1-ChAdOx1,3,treated_period_3,treated_period_3,treated_period_3,numeric,continuous,NA,NA,NA,NA,treated_period_3,-1.4859512676637725,0.08123163821190095,0.08148186557150947,-18.236588684382586,2.644567620762198e-74,-1.6456527895770652,-1.3262497457504798,NA,Full adjustment,3,14,28,21,0.2262869787736618,0.1928866073202103,0.26547098045799067,0.7737130212263382,0.7345290195420093,0.8071133926797898
